book_id,title,author,line_number,text
L195,WINNIE THE POOH,A.A. MILNE,290,"""I do remember, and then when I try to remember , I forget."""
L195,WINNIE THE POOH,A.A. MILNE,291,"""That day when Pooh and Piglet tried to catch the Heffalump --"""
L195,WINNIE THE POOH,A.A. MILNE,292,"""They didn't catch it, did they?"""
L195,WINNIE THE POOH,A.A. MILNE,293,"""Pooh couldn't, because he hasn't any brain. Did I catch it?"""
L195,WINNIE THE POOH,A.A. MILNE,294,"""Well, that comes into the story."""
L195,WINNIE THE POOH,A.A. MILNE,295,Christopher Robin nodded.
L195,WINNIE THE POOH,A.A. MILNE,296,"""I do remember,"" he said, ""only Pooh doesn't very well, so that's why he likes"
L195,WINNIE THE POOH,A.A. MILNE,297,having it told to him again. Because then it's a real story and not just a
L195,WINNIE THE POOH,A.A. MILNE,298,"remembering."""
L195,WINNIE THE POOH,A.A. MILNE,299,"""That's just how I feel,"" I said."
L195,WINNIE THE POOH,A.A. MILNE,300,"Christopher Robin gave a deep sigh, picked his Bear up by the leg, and walked"
L195,WINNIE THE POOH,A.A. MILNE,301,"off to the door, trailing Pooh behind him. At the door he turned and said,"
L195,WINNIE THE POOH,A.A. MILNE,302,"""Coming to see me have my bath?"""
L195,WINNIE THE POOH,A.A. MILNE,303,"""I might,"" I said."
L195,WINNIE THE POOH,A.A. MILNE,304,"""I didn't hurt him when I shot him, did I?"""
L195,WINNIE THE POOH,A.A. MILNE,305,"""Not a bit."""
L195,WINNIE THE POOH,A.A. MILNE,306,"He nodded and went out, and in a moment I heard Winnie-the-Pooh--bump, bump,"
L195,WINNIE THE POOH,A.A. MILNE,307,"bump-- going up the stairs behind him."""
L195,WINNIE THE POOH,A.A. MILNE,308,CHAPTER II
L195,WINNIE THE POOH,A.A. MILNE,309,In Which Pooh Goes Visiting and Gets Into a Tight Place
L195,WINNIE THE POOH,A.A. MILNE,310,"EDWARD BEAR, known to his friends as Winnie-the-Pooh, or Pooh for short, was walking through the forest one day, humming proudly to himself. He had made up a little hum that very morning, as he was doing his Stoutness Exercises in front of the glass: Tra-la-la, tra-la-la, as he stretched up as high as he could go, and then Tra-la-la, tra-la - oh, help! - la, as he tried to reach his toes. After breakfast he had said it over and over to himself until he had learnt it off by heart, and now he was humming it right through, properly. It went like this:"
L195,WINNIE THE POOH,A.A. MILNE,311,"Tra-la-la, tra-la-la, Tra-la-la, tra-la-la, Rum-tum-tiddle-um-tum, Tiddle-iddle, tiddle-iddle, Tiddle-iddle, tiddle-iddle, Rum-tum-tum-tiddle-um."
L195,WINNIE THE POOH,A.A. MILNE,312,"Well, he was humming this hum to himself, and walking along gaily, wondering what everybody else was doing, and what it felt like, being somebody else, when suddenly he came to a sandy bank, and in the bank was a large hole."
L195,WINNIE THE POOH,A.A. MILNE,313,"""Aha!"" said Pooh. (Rum-tum-tiddle-um-tum.) ""If I know anything about anything, that hole means Rabbit,"" he said, ""and Rabbit means Company,"" he said, ""and Company means Food and Listening-to-Me Humming and such like. Rum-tum-tum-tiddle-um."""
L195,WINNIE THE POOH,A.A. MILNE,314,"So he bent down, put his head into the hole, and called out: ""Is anybody at home?"" There was suddenly a scuffling noise from inside the hole, and then silence. ""What I said was, 'Is anybody at home?'"" called out Pooh very loudly."
L195,WINNIE THE POOH,A.A. MILNE,315,"""No!"" said a voice; and then added, ""you needn't shout so loud. I heard you quite well the first time."""
L195,WINNIE THE POOH,A.A. MILNE,316,"""Bother!"" said Pooh. ""Isn't there anybody here at all?"""
L195,WINNIE THE POOH,A.A. MILNE,317,"""Nobody."""
L195,WINNIE THE POOH,A.A. MILNE,318,"Winnie-the-Pooh took his head out of the hole, and thought for a little, and he thought to himself, ""There must be somebody there, because somebody must have said 'Nobody.'"" So he put his head back in the hole, and said: ""Hallo, Rabbit, isn't that you?"""
L195,WINNIE THE POOH,A.A. MILNE,319,"""No"" said Rabbit, in a different sort of voice this time."
L195,WINNIE THE POOH,A.A. MILNE,320,"""But isn't that Rabbit's voice?"""
L195,WINNIE THE POOH,A.A. MILNE,321,"""I don't think so,"" said Rabbit. ""It isn't meant to be."""
L195,WINNIE THE POOH,A.A. MILNE,322,"""Oh!"" said Pooh. He took his head out of the hole, and had another think, and then he put it back, and said: ""Well, could you very kindly tell me where Rabbit is?"""
L195,WINNIE THE POOH,A.A. MILNE,323,"""He has gone to see his friend Pooh Bear, who is a great friend of his."""
L195,WINNIE THE POOH,A.A. MILNE,324,"""But this is Me!"" said Bear, very much surprised."
L195,WINNIE THE POOH,A.A. MILNE,325,"""What sort of Me?"""
L195,WINNIE THE POOH,A.A. MILNE,326,"""Pooh Bear."""
L195,WINNIE THE POOH,A.A. MILNE,327,"""Are you sure?"" said Rabbit, still more surprised."
L195,WINNIE THE POOH,A.A. MILNE,328,"""Quite, quite sure,"" said Pooh."
L195,WINNIE THE POOH,A.A. MILNE,329,"""Oh, well, then, come in."" So Pooh pushed and pushed and pushed his way through the hole, and at last he got in. ""You were quite right,"" said Rabbit, looking at him all over. ""It is you. Glad"
L195,WINNIE THE POOH,A.A. MILNE,330,"to see you."""
L195,WINNIE THE POOH,A.A. MILNE,331,"""Who did you think it was?"""
L195,WINNIE THE POOH,A.A. MILNE,332,"""Well, I wasn't sure. You know how it is in the Forest. One can't have anybody coming into one's house. One has to be careful. What about a mouthful of something?"" Pooh always liked a little something at eleven o'clock in the morning, and he was very glad to see Rabbit getting out the plates and mugs; and when Rabbit said, ""Honey or condensed milk with your bread?"" he was so excited that he said, ""Both,"" and then, so as not to seem greedy, he added, ""but don't bother about the bread, please."" And for a long time after that he said nothing ... until at last, humming to himself in a rather sticky voice, he got up, shook Rabbit lovingly by the paw, and said that he must be going on."
L195,WINNIE THE POOH,A.A. MILNE,333,"""Must you?"" said Rabbit politely."
L195,WINNIE THE POOH,A.A. MILNE,334,"""Well,"" said Pooh, ""I could stay a little longer if it - if you -"" and he tried very hard to look in the direction of the larder."
L195,WINNIE THE POOH,A.A. MILNE,335,"""As a matter of fact,"" said Rabbit, ""I was going out myself directly."""
L195,WINNIE THE POOH,A.A. MILNE,336,"""Oh, well, then, I'll be going on. Good-bye."""
L195,WINNIE THE POOH,A.A. MILNE,337,"""Well, good-bye, if you're sure you won't have anymore."""
L195,WINNIE THE POOH,A.A. MILNE,338,"""Is there any more?"" asked Pooh quickly."
L195,WINNIE THE POOH,A.A. MILNE,339,"Rabbit took the covers off the dishes, and said no, there wasn't."
L195,WINNIE THE POOH,A.A. MILNE,340,"""I thought not,"" said Pooh, nodding to himself. ""Well, good-bye. I must be going on."" So he started to climb out of the hole. He pulled with his front paws, and pushed with his back paws, and in a little while his nose was out in the open again ... and then his ears ... and then his front paws ... and then his shoulders ... and then - ""Oh, help!"" said Pooh. ""I'd better go back."" ""Oh, bother"" said Pooh. ""I shall have to go on."" ""I can't do either!"" said Pooh. ""Oh, help and bother!"""
L195,WINNIE THE POOH,A.A. MILNE,341,"Now by this time Rabbit wanted to go for a walk too, and finding the front door full, he went out by the back door, and came round to Pooh, and looked at him. ""Hallo, are you stuck?"" he asked."
L195,WINNIE THE POOH,A.A. MILNE,342,"""N-no,"" said Pooh carelessly. ""Just resting and thinking and humming to myself."""
L195,WINNIE THE POOH,A.A. MILNE,343,"""Here, give us a paw."""
L195,WINNIE THE POOH,A.A. MILNE,344,"Pooh Bear stretched out a paw, and Rabbit pulled and pulled and pulled... ""Ow!"" cried Pooh. ""You're hurting!"""
L195,WINNIE THE POOH,A.A. MILNE,345,"""The fact is,"" said Rabbit, ""you're stuck."""
L195,WINNIE THE POOH,A.A. MILNE,346,"""It all comes,"" said Pooh crossly, ""of not having front doors big enough."""
L195,WINNIE THE POOH,A.A. MILNE,347,"""It all comes,"" said Rabbit sternly, ""of eating too much. I thought at the time,"" said Rabbit, ""only I didn't like to say anything,"" said Rabbit, ""that one of us was eating too much,"" said Rabbit, ""and I knew it wasn't me,"" he said. ""Well, well, I shall go and fetch Christopher Robin."""
L195,WINNIE THE POOH,A.A. MILNE,348,"Christopher Robin lived at he other end of the Forest, and when he came back with Rabbit, and saw the front half of Pooh, he said, ""Silly old Bear,"" in such a loving voice that everybody felt quite hopeful again."
L195,WINNIE THE POOH,A.A. MILNE,349,"""I was just beginning to think,"" said Bear, sniffing slightly, ""that Rabbit might never be able to use his front door again. And I should hate that,"" he said."
L195,WINNIE THE POOH,A.A. MILNE,350,"""So should I,"" said Rabbit."
L195,WINNIE THE POOH,A.A. MILNE,351,"""Use his front door again?"" said Christopher Robin. ""Of course he'll use his front door again."""
L195,WINNIE THE POOH,A.A. MILNE,352,"""Good,"" said Rabbit."
L195,WINNIE THE POOH,A.A. MILNE,353,"""If we can't pull you out, Pooh, we might push you back."""
L195,WINNIE THE POOH,A.A. MILNE,354,"Rabbit scratched his whiskers thoughtfully, and pointed out that, when once Pooh was pushed back, he was back, and of course nobody was more glad to see Pooh than he was, still there it was, some lived in trees and some lived underground, and -"
L195,WINNIE THE POOH,A.A. MILNE,355,"""You mean I'd never get out?"" said Pooh."
L195,WINNIE THE POOH,A.A. MILNE,356,"""I mean,"" said Rabbit, ""that having got so far, it seems a pity to waste it."""
L195,WINNIE THE POOH,A.A. MILNE,357,Christopher Robin nodded.
L195,WINNIE THE POOH,A.A. MILNE,358,"""There's only one thing to be done,"" he said. ""We shall have to wait for you to get thin again."""
L195,WINNIE THE POOH,A.A. MILNE,359,"""How long does getting thin take?"" asked Pooh anxiously."
L195,WINNIE THE POOH,A.A. MILNE,360,"""About a week, I should think."""
L195,WINNIE THE POOH,A.A. MILNE,361,"""But I can't stay here for a week!"""
L195,WINNIE THE POOH,A.A. MILNE,362,"""You can stay here all right, silly old Bear. It's getting you out which is so difficult."""
L195,WINNIE THE POOH,A.A. MILNE,363,"""We'll read to you,"" said Rabbit cheerfully. ""And I hope it won't snow,"" he added. ""And I say, old fellow, you're taking up a good deal of room in my house - do you mind if I use your back legs as a towel-horse? Because, I mean, there they are - doing nothing - and it would be very convenient just to hang the towels on them."""
L195,WINNIE THE POOH,A.A. MILNE,364,"""A week!"" said Pooh gloomily. ""What about meals?"""
L195,WINNIE THE POOH,A.A. MILNE,365,"""I'm afraid no meals,"" said Christopher Robin, ""because of getting thin quicker. But we will read to you."""
L195,WINNIE THE POOH,A.A. MILNE,366,"Bear began to sigh, and then found he couldn't because he was so tightly stuck; and a tear rolled down his eye, as he said: ""Then would you read a Sustaining Book, such as would help and comfort a Wedged Bear in Great Tightness?"""
L195,WINNIE THE POOH,A.A. MILNE,367,"So for a week Christopher Robin read that sort of book at the North end of Pooh, and Rabbit hung his washing on the South end... and in between Bear felt himself getting slenderer and slenderer. And at the end of the week Christopher Robin said, ""Now!"""
L195,WINNIE THE POOH,A.A. MILNE,368,"So he took hold of Pooh's front paws and Rabbit took hold of Christopher Robin, and all Rabbit's friends and relations took hold of Rabbit, and they all pulled together..."
L195,WINNIE THE POOH,A.A. MILNE,369,"And for a long time Pooh only said ""Ow!""... And ""Oh!""... And then, all of a sudden, he said ""Pop!"" just as if a cork were coming out of a bottle."
L195,WINNIE THE POOH,A.A. MILNE,370,"And Christopher Robin and Rabbit and all Rabbit's friends and relations went head-over-heels backwards ... and on the top of them came Winnie-the-Pooh - free! So, with a nod of thanks to his friends, he went on with his walk through the forest, humming proudly to himself. But, Christopher Robin looked after him lovingly, and said to himself, ""Silly old Bear!"""
L195,WINNIE THE POOH,A.A. MILNE,371,CHAPTER III
L195,WINNIE THE POOH,A.A. MILNE,372,In Which Pooh and Piglet Go Hunting and Nearly Catch a Woozle
L195,WINNIE THE POOH,A.A. MILNE,373,"THE PIGLET lived in a very grand house in the middle of a a beech-tree, and the beech-tree was in the middle of the forest, and the Piglet lived in the middle of the house. Next to his house was a piece of broken board which had: ""TRESPASSERS W"" on it. When Christopher Robin asked the Piglet what it meant, he said it was his grandfather's name, and had been in the family for a long time. Christopher Robin said you couldn't be called Trespassers W, and Piglet said yes, you could, because his grandfather was, and it was short for Trespassers Will, which was short for Trespassers William. And his grandfather had had two names in case he lost one - Trespassers after an uncle, and William after Trespassers."
L195,WINNIE THE POOH,A.A. MILNE,374,"""I've got two names,"" said Christopher Robin carelessly."
L195,WINNIE THE POOH,A.A. MILNE,375,"""Well, there you are, that proves it,"" said Piglet. One fine winter's day when Piglet was brushing away the snow in front of his house, he happened to look up, and there was Winnie-the-Pooh. Pooh was walking round and round in a circle, thinking of something else, and when Piglet called to him, he just went on walking."
L195,WINNIE THE POOH,A.A. MILNE,376,"""Hallo!"" said Piglet, ""what are you doing?"""
L195,WINNIE THE POOH,A.A. MILNE,377,"""Hunting,"" said Pooh."
L195,WINNIE THE POOH,A.A. MILNE,378,"""Hunting what?"""
L195,WINNIE THE POOH,A.A. MILNE,379,"""Tracking something,"" said Winnie-the-Pooh very mysteriously."
L195,WINNIE THE POOH,A.A. MILNE,380,"""Tracking what?"" said Piglet, coming closer."
L195,WINNIE THE POOH,A.A. MILNE,381,"""That's just what I ask myself. I ask myself, What?"""
L195,WINNIE THE POOH,A.A. MILNE,382,"""What do you think you'll answer?"""
L195,WINNIE THE POOH,A.A. MILNE,383,"""I shall have to wait until I catch up with it,"" said Winnie-the-Pooh. ""Now, look there."" He pointed to the ground in front of him. ""What do you see there?"""
L195,WINNIE THE POOH,A.A. MILNE,384,"""Tracks,"" said Piglet. ""Paw-marks."" He gave a little squeak of excitement. ""Oh, Pooh! Do you think it's a - a - a Woozle?"""
L195,WINNIE THE POOH,A.A. MILNE,385,"""It may be,"" said Pooh. ""Sometimes it is, and sometimes it isn't. You can never tell with paw-marks."""
L195,WINNIE THE POOH,A.A. MILNE,386,"With these few words he went on tracking, and Piglet, after watching him for a minute or two, ran after him. Winnie-the-Pooh had come to a sudden stop, and was bending over the tracks in a puzzled sort of way."
L195,WINNIE THE POOH,A.A. MILNE,387,"""What's the matter?"" asked Piglet."
L195,WINNIE THE POOH,A.A. MILNE,388,"""It's a very funny thing,"" said Bear, ""but there seem to be two animals now. This - whatever-it-was - has been joined by another - whatever-it-is - and the two of them are now proceeding in company. Would you mind coming with me, Piglet, in case they turn out to be Hostile Animals?"""
L195,WINNIE THE POOH,A.A. MILNE,389,"Piglet scratched his ear in a nice sort of way, and said that he had nothing to do until Friday, and would be delighted to come, in case it really was a Woozle."
L195,WINNIE THE POOH,A.A. MILNE,390,"""You mean, in case it really is two Woozles,"" said Winnie-the-Pooh, and Piglet said that anyhow he had nothing to do until Friday. So off they went together."
L195,WINNIE THE POOH,A.A. MILNE,391,"There was a small spinney of larch trees just here, and it seemed as if the two Woozles, if that is what they were, had been going round this spinney; so round this spinney went Pooh and Piglet after them, Piglet passing the time by telling Pooh what his Grandfather Trespassers W had done to Remove Stiffness after Tracking, and how his Grandfather Trespassers W had suffered in his later years from Shortness of Breath, and other matters of interest, and Pooh wondering what a Grandfather was like, and if perhaps this was Two Grandfathers they were after now, and, if so, whether he would be allowed to take one home and keep it, and what Christopher Robin would say. And still the tracks went on in front of them..."
L195,WINNIE THE POOH,A.A. MILNE,392,"Suddenly Winnie-the-Pooh stopped and pointed excitedly in front of him. ""Look!"""
L195,WINNIE THE POOH,A.A. MILNE,393,"""What?"" said Piglet, with a jump. And then, to show that he hadn't been frightened, he jumped up and down once or twice in an exercising sort of way."
L195,WINNIE THE POOH,A.A. MILNE,394,"""The tracks!"" said Pooh. ""A third animal has joined the other two!"""
L195,WINNIE THE POOH,A.A. MILNE,395,"""Pooh!"" cried Piglet. ""Do you think it is another Woozle?"""
L195,WINNIE THE POOH,A.A. MILNE,396,"""No,"" said Pooh, ""because it makes different marks. It is either Two Woozles and one, as it might be, Wizzle, or Two, as it might be, Wizzles and one, if so it is, Woozle. Let us continue to follow them."""
L195,WINNIE THE POOH,A.A. MILNE,397,"So they went on, feeling just a little anxious now, in case the three animals in front of them were of Hostile Intent. And Piglet wished very much that his Grandfather T. W. were there, instead of elsewhere, and Pooh thought how nice it would be if they met Christopher Robin suddenly but quite accidentally, and only because he liked Christopher Robin so much. And then, all of a sudden, Winnie-the-Pooh stopped again, and licked the tip of his nose in a cooling manner, for he was feeling more hot and anxious than ever in his life before. There were four animals in front of them!"
L195,WINNIE THE POOH,A.A. MILNE,398,"""Do you see, Piglet? Look at their tracks! Three, as it were, Woozles, and one, as it was, Wizzle. Another Woozle has joined them!"""
L195,WINNIE THE POOH,A.A. MILNE,399,"And so it seemed to be. There were the tracks; crossing over each other here, getting muddled up with each other there; but, quite plainly every now and then, the tracks of four sets of paws."
L195,WINNIE THE POOH,A.A. MILNE,400,"""I think,"" said Piglet, when he had licked the tip of his nose too, and found that it brought very little comfort, ""I think that I have just remembered something. I have just remembered something that I forgot to do yesterday and shan't be able to do tomorrow. So I suppose I really ought to go back and do it now."""
L195,WINNIE THE POOH,A.A. MILNE,401,"""We'll do it this afternoon, and I'll come with you,"" said Pooh."
L195,WINNIE THE POOH,A.A. MILNE,402,"""It isn't the sort of thing you can do in the afternoon,"" said Piglet quickly. ""It's a very particular morning thing, that has to be done in the morning, and, if possible, between the hours of - What would you say the time was?"""
L195,WINNIE THE POOH,A.A. MILNE,403,"""About twelve,"" said Winnie-the-Pooh, looking at the sun."
L195,WINNIE THE POOH,A.A. MILNE,404,"""Between, as I was saying, the hours of twelve and twelve five. So, really, dear old Pooh, if you'll excuse me - What's that?"""
L195,WINNIE THE POOH,A.A. MILNE,405,"Pooh looked up at the sky, and then, as he heard the whistle again, he looked up into the branches of a big oak-tree, and then he saw a friend of his."
L195,WINNIE THE POOH,A.A. MILNE,406,"""It's Christopher Robin,"" he said."
L195,WINNIE THE POOH,A.A. MILNE,407,"""Ah, then you'll be all right,"" said Piglet. ""You'll be quite safe with him. Good-bye,"" and he trotted off home as quickly as he could, very glad to be Out of All Danger again."
L195,WINNIE THE POOH,A.A. MILNE,408,Christopher Robin came slowly down his tree.
L195,WINNIE THE POOH,A.A. MILNE,409,"""Silly old Bear,"" he said, ""what were you doing? First you went round the spinney twice by yourself, and then Piglet ran after you and you went round again together, and then you were just going round a fourth time -"""
L195,WINNIE THE POOH,A.A. MILNE,410,"""Wait a moment,"" said Winnie-the-Pooh, holding up his paw."
L195,WINNIE THE POOH,A.A. MILNE,411,"He sat down and thought, in the most thoughtful way he could think. Then he fitted his paw into one of the Tracks ... and then he scratched his nose twice, and stood up."
L195,WINNIE THE POOH,A.A. MILNE,412,"""Yes,"" said Winnie-the-Pooh."
L195,WINNIE THE POOH,A.A. MILNE,413,"""I see now,"" said Winnie-the-Pooh."
L195,WINNIE THE POOH,A.A. MILNE,414,"""I have been Foolish and Deluded,"" said he, ""and I am a Bear of No Brain at All."""
L195,WINNIE THE POOH,A.A. MILNE,415,"""You're the Best Bear in All the World,"" said Christopher Robin soothingly."
L195,WINNIE THE POOH,A.A. MILNE,416,"""Am I?"" said Pooh hopefully. And then he brightened up suddenly."
L195,WINNIE THE POOH,A.A. MILNE,417,"""Anyhow,"" he said, ""it is nearly Luncheon Time."" So he went home for it."
L195,WINNIE THE POOH,A.A. MILNE,418,CHAPTER IV
L195,WINNIE THE POOH,A.A. MILNE,419,In Which Eeyore Loses a Tail and Pooh Finds One
L195,WINNIE THE POOH,A.A. MILNE,420,"The old grey donkey, Eeyore, stood by himself in a thistly corner of the forest, his front feet well apart, his head on one side, and thought about things. Sometimes he thought sadly to himself, ""Why?"" and sometimes he thought, ""Wherefore?"" and sometimes he thought, ""Inasmuch as which?"" - and sometimes he didn't quite know what he was thinking about. So when Winnie-the-Pooh came stumping along, Eeyore was very glad to be able to stop thinking for a little, in order to say ""How do you do?"" in a gloomy manner to him."
L195,WINNIE THE POOH,A.A. MILNE,421,"""And how are you?"" said Winnie-the-Pooh."
L195,WINNIE THE POOH,A.A. MILNE,422,"Eeyore shook his head from side to side. ""Not very how,"" he said. ""I don't seem to have felt at all how for a long time."""
L195,WINNIE THE POOH,A.A. MILNE,423,"""Dear, dear,"" said Pooh, ""I'm sorry about that. Let's have a look at you."""
L195,WINNIE THE POOH,A.A. MILNE,424,"So Eeyore stood there, gazing sadly at the ground, and Winnie-the-Pooh walked all round him once. ""Why, what's happened to your tail?"" he said in surprise."
L195,WINNIE THE POOH,A.A. MILNE,425,"""What has happened to it?"" said Eeyore."
L195,WINNIE THE POOH,A.A. MILNE,426,"""It isn't there!"""
L195,WINNIE THE POOH,A.A. MILNE,427,"""Are you sure?"""
L195,WINNIE THE POOH,A.A. MILNE,428,"""Well, either a tail is there or it isn't there. You can't make a mistake about it. And yours isn't there!"""
L195,WINNIE THE POOH,A.A. MILNE,429,"""Then what is?"""
L195,WINNIE THE POOH,A.A. MILNE,430,"""Nothing."""
L195,WINNIE THE POOH,A.A. MILNE,431,"""Let's have a look,"" said Eeyore, and he turned slowly round to the place where his tail had been a little while ago, and then, finding that he couldn't catch it up, he turned round the other way, until he came back to where he was at first, and then he put his head down and looked between his front legs, and at last he said, with a long, sad sigh, ""I believe you're right."""
L195,WINNIE THE POOH,A.A. MILNE,432,"""Of course I'm right,"" said Pooh."
L195,WINNIE THE POOH,A.A. MILNE,433,"""That Accounts for a Good Deal,"" said Eeyore gloomily. ""It Explains Everything. No Wonder."""
L195,WINNIE THE POOH,A.A. MILNE,434,"""You must have left it somewhere,"" said Winnie-the-Pooh."
L195,WINNIE THE POOH,A.A. MILNE,435,"""Somebody must have taken it,"" said Eeyore. ""How Like Them,"" he added, after a long silence."
L195,WINNIE THE POOH,A.A. MILNE,436,"Pooh felt that he ought to say something helpful about it, but didn't quite know what. So he decided to do something helpful instead."
L195,WINNIE THE POOH,A.A. MILNE,437,"""Eeyore,"" he said solemnly, ""I, Winnie-the-Pooh, will find your tail for you."""
L195,WINNIE THE POOH,A.A. MILNE,438,"""Thank you, Pooh,"" answered Eeyore. ""You're a real friend,"" said he. ""Not like Some,"" he said."
L195,WINNIE THE POOH,A.A. MILNE,439,"So Winnie-the-Pooh went off to find Eeyore's tail. It was a fine spring morning in the forest as he started out. Little soft clouds played happily in a blue sky, skipping from time to time in front of the sun as if they had come to put it out, and then sliding away suddenly so that the next might have his turn. Through them and between them the sun shone bravely; and a copse which had worn its firs all the year round seemed old and dowdy now beside the new green lace which the beeches had put on so prettily. Through copse and spinney marched Bear; down open slopes of gorse and heather, over rocky beds of streams, up steep banks of sandstone into the heather again; and so at last, tired and hungry, to the Hundred Acre Wood. For it was in the Hundred Acre Wood that Owl lived."
L195,WINNIE THE POOH,A.A. MILNE,440,"""And if anyone knows anything about anything,"" said Bear to himself, ""it's Owl who knows something about something,"" he said, ""or my name's not Winnie-the-Pooh,"" he said. ""Which it is,"" he added. ""So there you are."""
L195,WINNIE THE POOH,A.A. MILNE,441,"Owl lived at The Chestnuts, an old-world residence of great charm, which was grander than anybody else's, or seemed so to Bear, because it had both a knocker and a bell-pull. Underneath the knocker there was a notice which said: PLES RING IF AN RNSER IS REQIRD."
L195,WINNIE THE POOH,A.A. MILNE,442,Underneath the bell-pull there was a notice which said: PLEZ CNOKE IF AN RNSR IS NOT REQID.
L195,WINNIE THE POOH,A.A. MILNE,443,"These notices had been written by Christopher Robin, who was the only one in the forest who could spell; for Owl, wise though he was in many ways, able to read and write and spell his own name WOL, yet somehow went all to pieces over delicate words like MEASLES and BUTTERED TOAST."
L195,WINNIE THE POOH,A.A. MILNE,444,"Winnie-the-Pooh read the two notices very carefully, first from left to right, and afterwards, in case he had missed some of it, from right to left. Then, to make quite sure, he knocked and pulled the knocker, and he pulled and knocked the bell-rope, and he called out in a very loud voice, ""Owl! I require an answer! It's Bear speaking."""" And the door opened, and Owl looked out."
L195,WINNIE THE POOH,A.A. MILNE,445,"""Hallo, Pooh,"" he said. ""How's things?"""
L195,WINNIE THE POOH,A.A. MILNE,446,"""Terrible and Sad,"" said Pooh, ""because Eeyore, who is a friend of mine, has lost his tail. And he's Moping about it. So could you very kindly tell me how to find it for him?"""
L195,WINNIE THE POOH,A.A. MILNE,447,"""Well,"" said Owl, ""the customary procedure in such cases is as follows."""
L195,WINNIE THE POOH,A.A. MILNE,448,"""What does Crustimoney Proseedcake mean?"" said Pooh. ""For I am a Bear of Very Little Brain, and long words Bother me."""
L195,WINNIE THE POOH,A.A. MILNE,449,"""It means the Thing to Do."""
L195,WINNIE THE POOH,A.A. MILNE,450,"""As long as it means that, I don't mind,"" said Pooh humbly."
L195,WINNIE THE POOH,A.A. MILNE,451,"""The thing to do is as follows. First, Issue a Reward. Then -"""
L195,WINNIE THE POOH,A.A. MILNE,452,"""Just a moment,"" said Pooh, holding up his paw."
L195,WINNIE THE POOH,A.A. MILNE,453,"""What do we do to this - what you were saying? You sneezed just as you were going to tell me."""
L195,WINNIE THE POOH,A.A. MILNE,454,"""I didn't sneeze."""
L195,WINNIE THE POOH,A.A. MILNE,455,"""Yes, you did, Owl."""
L195,WINNIE THE POOH,A.A. MILNE,456,"""Excuse me, Pooh, I didn't. You can't sneeze without knowing it."""
L195,WINNIE THE POOH,A.A. MILNE,457,"""Well, you can't know it without something having been sneezed."""
L195,WINNIE THE POOH,A.A. MILNE,458,"""What I said was, 'First Issue a Reward.'"""
L195,WINNIE THE POOH,A.A. MILNE,459,"""You're doing it again,"" said Pooh sadly."
L195,WINNIE THE POOH,A.A. MILNE,460,"""A Reward!"" said Owl very loudly. ""We write a notice to say that we will give a large something to anybody who finds Eeyore's tail."""
L195,WINNIE THE POOH,A.A. MILNE,461,"""I see, I see,"" said Pooh, nodding his head. ""Talking about large somethings,"" he went on dreamily, ""I generally have a small something about now - about this time in the morning,"" and he looked wistfully at the cupboard in the corner of Owl's parlour; ""just a mouthful of condensed milk or what not, with perhaps a lick of honey -"""
L195,WINNIE THE POOH,A.A. MILNE,462,"""Well, then,"" said Owl, ""we write out this notice, and we put it up all over the forest."""
L195,WINNIE THE POOH,A.A. MILNE,463,"""A lick of honey,"" murmured Bear to himself, ""or - or not, as the case may be."" And he gave a deep sigh, and tried very hard to listen to what Owl was saying."
L195,WINNIE THE POOH,A.A. MILNE,464,"But Owl went on and on, using longer and longer words, until at last he came back to where he started, and he explained that the person to write out this notice was Christopher Robin."
L195,WINNIE THE POOH,A.A. MILNE,465,"""It was he who wrote the ones on my front door for me. Did you see them, Pooh?"""
L195,WINNIE THE POOH,A.A. MILNE,466,"For some time now Pooh had been saying ""Yes"" and ""No"" in turn, with his eyes shut, to all that Owl was saying, and having said, ""Yes, yes,"" last time, he said ""No, not at all,"" now, without really knowing what Owl was talking about."
L195,WINNIE THE POOH,A.A. MILNE,467,"""Didn't you see them?"" said Owl, a little surprised. ""Come and look at them now."""
L195,WINNIE THE POOH,A.A. MILNE,468,"So they went outside. And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."
L195,WINNIE THE POOH,A.A. MILNE,469,"""Handsome bell-rope, isn't it?"" said Owl."
L195,WINNIE THE POOH,A.A. MILNE,470,Pooh nodded.
L195,WINNIE THE POOH,A.A. MILNE,471,"""It reminds me of something,"" he said, ""but I can't think what. Where did you get it?"""
L195,WINNIE THE POOH,A.A. MILNE,472,"""I just came across it in the Forest. It was hanging over a bush, and I thought at first somebody lived there, so I rang it, and nothing happened, and then I rang it again very loudly, and it came off in my hand, and as nobody seemed to want it, I took it home, and -"""
L195,WINNIE THE POOH,A.A. MILNE,473,"""Owl,"" said Pooh solemnly, ""you made a mistake. Somebody did want it."""
L195,WINNIE THE POOH,A.A. MILNE,474,"""Who?"""
L195,WINNIE THE POOH,A.A. MILNE,475,"""Eeyore. My dear friend Eeyore. He was - he was fond of it."""
L195,WINNIE THE POOH,A.A. MILNE,476,"""Fond of it?"""
L195,WINNIE THE POOH,A.A. MILNE,477,"""Attached to it,"" said Winnie-the-Pooh sadly."
