tsne_X,tsne_Y,word,gender,cluster_id
4.784763553,-22.09807178,steam,3.214285714,50
3.368007021,-19.81289883,taxi,2.6,50
2.40583979,-21.98844209,tire,2.285714286,50
4.924455969,-19.24393545,traffic,2.533333333,50
1.657966314,-20.71440443,trailer,2.928571429,50
4.231927131,-19.68744684,train,2,50
4.570714821,-19.67384925,trains,1.714285714,50
2.189919474,-20.7631661,truck,1.666666667,50
2.326265528,-20.87772287,trucks,1.466666667,50
1.509206918,-21.14041062,wagon,3,50
2.434789511,-22.9888933,wheel,2.916666667,50
-0.236134277,-21.77999567,wheelbarrow,1.857142857,50
2.419548212,-22.95865049,wheels,2,50
0.670497802,9.202973032,australia,3.066666667,51
3.961200956,12.20681664,bye,3.428571429,51
2.192647608,11.97229408,cricket,2.857142857,51
2.976613146,9.486162312,cup,2.692307692,51
2.101927918,8.886945346,derby,2.333333333,51
0.446683632,10.48598822,dragons,1.8,51
3.682988655,9.436301292,finish,2.857142857,51
3.579752298,9.554249354,finished,2.933333333,51
1.701142051,10.65565458,game,2.571428571,51
1.75171689,10.70746768,games,2.692307692,51
2.101159004,8.349283106,grand,2.785714286,51
0.601958931,9.484288706,japan,2.428571429,51
2.726056564,10.3330578,junior,2.266666667,51
3.388552574,11.30589601,play,2.8,51
3.353050802,11.23566122,played,2.785714286,51
3.295327432,11.30415015,playing,3,51
3.441481208,8.307849562,round,3,51
2.49457914,12.63921861,skating,3.583333333,51
1.680578209,10.92949555,sports,2.071428571,51
0.779218764,9.941599861,super,2.571428571,51
2.972145685,10.05969891,team,2.461538462,51
3.497566871,8.484353397,tie,2.214285714,51
2.609930602,8.110934946,title,2.692307692,51
3.218817473,9.88778362,won,2.571428571,51
0.645607102,9.57866592,world,3.071428571,51
-16.39056808,15.98320736,al,1.615384615,52
-18.64506681,15.19338042,alexander,1.4,52
-17.63316054,15.62281117,antonio,1.071428571,52
-16.10093451,15.5307569,bo,2.153846154,52
-13.73902576,13.98255927,bonny,4.533333333,52
-19.25529021,16.82281323,carl,1,52
-15.82231664,13.13673403,cork,2.571428571,52
-13.76580023,13.90644773,darling,4.571428571,52
-17.84042806,17.23272608,den,2.615384615,52
-17.99594042,16.62563844,ed,1.357142857,52
-15.81177545,13.05529759,london,2.666666667,52
-15.65479262,15.88087303,ma,4.6,52
-17.1014313,16.99313984,mit,2.384615385,52
-18.9296336,17.10238566,munch,2.428571429,52
-19.17059345,15.05460461,nicholas,1,52
-18.14374957,15.64756288,nikolai,1.5,52
-15.29326061,15.89752662,pan,3.583333333,52
-19.1089251,15.03424854,philip,1.076923077,52
-18.77553545,14.46865562,sir,1,52
8.985209347,-22.19755119,asphalt,2.285714286,53
4.921903204,-24.78791689,boil,3.384615385,53
7.871792144,-22.51856036,bricks,2.352941176,53
7.872665584,-22.48185757,cement,1.642857143,53
10.3253826,-22.18672358,chalk,2.857142857,53
6.325862395,-22.11625944,coal,2,53
9.493093926,-21.99357873,dirt,2.133333333,53
6.047524513,-22.74131859,electricity,2.5,53
6.115294814,-24.95423567,fresh,4.285714286,53
6.143234201,-22.81926603,gas,2.571428571,53
9.654488471,-22.0142343,gravel,2.076923077,53
6.557362023,-21.18889981,mine,2.857142857,53
10.01055822,-22.0733276,mud,2.307692308,53
6.429331032,-22.62091833,oil,3.076923077,53
6.237282657,-23.77120449,pumped,2.461538462,53
10.18091054,-22.12876419,rocks,1.923076923,53
6.170680181,-24.75088345,salt,2.714285714,53
10.04509951,-22.10658254,sand,3,53
6.212366486,-24.18860765,water,3.5,53
-9.537815477,17.25684632,babies,4.066666667,54
-9.216121736,17.47525716,baby,4.066666667,54
-6.306028489,18.28432032,boy,1.5,54
-5.736047798,20.36991388,boys,1.071428571,54
-8.474093661,18.14729209,dad,1.266666667,54
-7.831136254,17.64156685,daddy,1.357142857,54
-8.39380217,21.53869791,dentist,2.466666667,54
-8.33417554,21.2724558,doctor,1.923076923,54
-8.311061449,20.74435568,dr,2.071428571,54
-6.628970699,19.25959913,girl,4.923076923,54
-5.713043577,20.48000623,girls,5,54
-8.90858742,17.77669401,grandma,4.928571429,54
-8.631978789,18.60726312,hug,3.857142857,54
-6.298360141,18.3679596,jolly,3.166666667,54
-6.365570511,17.80814967,kid,3.4,54
-4.792038546,21.48789794,ladies,5,54
-6.056468553,17.67908508,lucky,3.071428571,54
-7.865501422,17.69058319,mama,4.5,54
-5.130916389,18.64567571,man,1.1,54
-7.966648776,20.01066343,mister,1.2,54
-8.690724733,17.81897187,mom,4.8,54
-8.614629001,17.53556898,mommy,5,54
-8.192091919,20.37708842,mr,1,54
-7.638271924,17.78998975,papa,1.178571429,54
-5.004182869,18.79422512,peddler,2.133333333,54
13.40025439,-13.74549342,bout,2.666666667,55
9.327713482,-14.59581387,box,2.857142857,55
8.259376661,-12.09932775,brushed,3.066666667,55
6.755164668,-11.97646625,crack,2.866666667,55
7.006831303,-11.94952494,cracked,3,55
9.35301383,-11.83988738,creep,2.230769231,55
7.394041255,-13.11019212,crumpled,2.538461538,55
13.08735101,-11.46382709,fast,2.214285714,55
13.02955452,-11.57707104,faster,2.285714286,55
11.01337477,-13.82380104,hid,3.076923077,55
10.77413696,-13.88356126,hidden,3.285714286,55
10.93331591,-13.86647242,hide,3.25,55
9.726943721,-10.70544804,leap,2.692307692,55
9.915618644,-13.65159617,locked,2.461538462,55
8.248364954,-12.04597009,pressed,2.733333333,55
7.901936383,-12.7958216,rolled,2.714285714,55
10.99957233,-12.03664368,scrambled,3.230769231,55
7.228305205,-11.95973974,scratched,3.25,55
13.06429681,-11.45610544,slow,3.0625,55
12.97692165,-11.74970456,speed,2.466666667,55
10.60562964,-10.50361897,step,2.846153846,55
10.6486734,-10.50274651,steps,3,55
7.809862107,-13.30162493,wrapped,3.214285714,55
4.954709241,-27.80507824,clouds,3.375,56
7.661938339,-29.2055798,cold,2.5,56
7.386544259,-29.17433385,colder,2.692307692,56
6.907438207,-29.33240818,dry,2.6,56
3.906864481,-27.43816183,dust,2.692307692,56
2.996579373,-27.12391224,fire,2.166666667,56
7.678203994,-29.40570267,hot,3.3,56
8.766190174,-28.33779266,ice,2.846153846,56
8.388388717,-28.43088244,icy,3.117647059,56
9.433652555,-26.80553199,indoors,3.307692308,56
6.335298074,-28.38427504,rain,3.857142857,56
6.615106482,-28.52873719,rainy,3,56
3.148751199,-27.19795044,smoke,2.5,56
7.981045203,-28.00630173,snow,3.266666667,56
8.191400505,-26.85293121,spring,3.928571429,56
8.149793514,-27.05527095,summer,3.7,56
7.356681888,-29.23199642,warm,3.533333333,56
7.022432778,-27.89946972,weather,3,56
6.862423798,-29.31864891,wet,3.714285714,56
5.464368584,-27.87579609,wind,3.6,56
5.599531368,-27.92504075,winds,2.666666667,56
8.055446687,-27.31048279,winter,2.733333333,56
0.701020801,-0.903538869,bar,3.071428571,57
1.38882837,3.538868253,class,3.3,57
1.444718641,-0.163304408,country,2.5,57
-2.540240196,0.979666988,customers,2.857142857,57
-1.544321854,1.642682694,delivery,2.846153846,57
0.593950435,0.645367837,express,2.588235294,57
0.194288232,2.539225921,extra,3.071428571,57
2.431292172,1.794125797,famous,3.176470588,57
-0.465018383,0.153387264,free,3.133333333,57
0.198488669,1.706035075,full,2.5,57
0.908343238,3.873949417,grade,3.153846154,57
2.325262234,2.065858457,great,2.8,57
-0.951269679,2.350685443,kits,3.416666667,57
-1.794677327,1.719040447,mail,2.9,57
1.651760653,2.556709506,mare,4,57
0.911717604,-1.091030798,middle,3,57
-1.881232118,0.717318875,mobile,3,57
-0.329227456,0.450229099,new,3,57
-0.814650015,2.138849141,package,2.357142857,57
1.856638799,1.036688595,rich,2.642857143,57
0.724403548,1.445779884,special,3.538461538,57
-0.163042809,2.545911716,swap,2.785714286,57
-0.582165419,1.413231818,tender,4.214285714,57
0.860000963,0.477681358,us,3.357142857,57
2.402841628,2.336723538,wise,2.583333333,57
-1.448548672,3.930888113,workers,2.384615385,57
-16.82202988,-19.02572454,black,2.6,58
-17.02728844,-19.42615404,blue,2.428571429,58
-15.21389375,-19.92486263,bright,3.642857143,58
-14.94325599,-19.59917988,brightly,3.916666667,58
-16.34855727,-18.53032407,brown,2.3,58
-17.24252433,-20.59538378,color,3.428571429,58
-17.26469843,-20.81345725,coloring,3.285714286,58
-17.30620355,-20.69143005,colors,3.733333333,58
-15.24519058,-20.13979175,dark,2,58
-17.26533132,-17.75793956,eyed,3.076923077,58
-14.75583907,-20.30335578,faint,3.785714286,58
-16.52182355,-18.67197073,gray,2.25,58
-16.57618481,-19.37753721,green,2.785714286,58
-17.22203486,-19.35614956,orange,3.071428571,58
-15.20879095,-18.55335188,patch,2.866666667,58
-17.31188564,-19.09009586,pink,4.642857143,58
-17.28355607,-19.31582712,purple,4.3,58
-17.06731985,-19.26721521,red,2.857142857,58
-15.69772299,-19.99258129,shade,3.428571429,58
-15.1297555,-20.18040669,shining,3.769230769,58
-14.64548896,-17.99111523,shiny,4.214285714,58
-13.23158715,-18.28791239,stout,1.571428571,58
-18.20055338,-19.40301706,striped,2.785714286,58
-17.78724258,-19.69552874,stripes,2.5,58
-16.79898353,-19.08931201,white,3.142857143,58
-17.34854674,-19.48602818,yellow,3.357142857,58
14.26328713,18.56731027,awful,2.5,59
14.73649133,19.11340324,bad,2.466666667,59
14.87818578,18.20129674,dreadful,2.933333333,59
14.55686878,18.50884278,horrible,2.357142857,59
13.06005416,18.44218892,ridiculous,3.230769231,59
12.9786457,18.57380607,silly,3.357142857,59
14.83492051,18.3604379,terrible,2.714285714,59
13.59801972,19.20290777,trashy,3.076923077,59
14.19470525,18.99791884,ugly,2.785714286,59
-25.5332972,-1.928990094,camel,2.571428571,60
-26.32464203,-1.87975827,cow,3.571428571,60
-25.82250353,-1.641513772,donkey,2.214285714,60
-24.35818171,-3.207478232,gallop,2.846153846,60
-26.44814448,-1.918560469,goat,2.571428571,60
-26.60826279,-1.410884674,hog,1.923076923,60
-24.90044699,-2.493423966,horse,2.6,60
-26.6438531,-3.143114398,lamb,3.428571429,60
-25.85135732,-0.929167335,llama,3.2,60
-25.47011619,-2.118876607,mule,2,60
-26.21567293,-1.194372338,pig,2.5,60
-24.44029726,-1.708922373,pony,4.066666667,60
-26.44776391,-2.04541172,sheep,3.266666667,60
-24.2800689,-3.288852535,trot,2.466666667,60
-1.646700471,6.647394648,afternoon,3.3,61
1.344809359,7.19330755,annual,3,61
-1.219204671,9.172783024,april,4.785714286,61
-0.071966366,6.882138991,day,3.2,61
0.472886726,6.767140585,days,3.0625,61
-1.670030794,6.681958595,evening,3.357142857,61
-0.707092313,6.19898691,hour,3.066666667,61
-1.222521936,9.184224577,march,2.928571429,61
-1.999000817,6.663704294,midnight,3.214285714,61
-0.101640386,5.662161928,minute,2.9,61
-1.059482787,6.747966491,monday,3.076923077,61
0.747229004,6.761981218,months,3.058823529,61
-1.6678577,6.670672276,morning,3.285714286,61
-2.044757441,6.669426549,night,2.857142857,61
-1.230362865,9.195842872,november,2.866666667,61
-1.498893994,9.823490244,party,3.266666667,61
-1.073944081,6.827841,saturday,2.785714286,61
-1.041047689,6.776744699,thursday,2.866666667,61
-1.027628913,6.79256988,tuesday,3.176470588,61
-1.02662667,6.806848539,wednesday,3.461538462,61
-0.095859624,6.692584774,week,3.066666667,61
0.621240397,6.744333685,weeks,3.071428571,61
15.56296245,7.463606129,escape,2.666666667,62
15.55986234,5.747575839,fetch,2.933333333,62
16.12349026,3.721087099,go,2.833333333,62
15.29292804,4.221576319,help,3.5625,62
15.23590152,4.321660934,helping,3.384615385,62
17.59976323,6.063554837,hurry,2.9,62
15.77731828,6.80591149,kill,2.142857143,62
17.55700901,4.777061119,luckily,3.285714286,62
14.55403326,4.767421001,protect,2.266666667,62
15.17941984,7.430682031,rescue,2.4,62
16.58767627,5.153572381,retrieving,2.933333333,62
16.90432148,4.990700798,saved,2.928571429,62
14.35207057,4.492140085,seek,2.928571429,62
15.84264805,6.227502245,steal,2.538461538,62
15.95944851,6.171542426,stole,2.875,62
15.90756683,3.590707412,try,3.0625,62
17.26426259,5.807135265,wait,3.066666667,62
10.54358782,23.71405034,spell,3.538461538,63
10.94407758,24.07088789,trick,2.733333333,63
10.98391755,24.10984655,tricks,2.615384615,63
-12.76553385,-6.381232793,cave,2.153846154,64
-12.88992638,-5.626345148,desert,3,64
-14.35336379,-4.71702615,forest,2.571428571,64
-14.58339578,-4.913394674,forests,2.857142857,64
-12.0239755,-2.277493919,garden,4.214285714,64
-12.0497109,-2.321999712,gardens,3.642857143,64
-12.48324033,-4.219971439,hill,3.3,64
-12.42544784,-4.529506921,hills,3.125,64
-14.79062778,-3.488681335,jungle,2.142857143,64
-11.76177,-2.044646739,lawn,2.142857143,64
-12.49703191,-5.54332556,mountain,1.642857143,64
-12.3947636,-5.55112652,mountains,2.428571429,64
-11.19787637,-3.618090629,park,3.4,64
-11.28579186,-1.924513763,picnic,3.833333333,64
-10.45746492,-4.295598574,pond,3.357142857,64
-12.8992979,-5.257037722,rocky,1.666666667,64
-14.43137374,-4.134715304,swamp,2,64
-11.74826719,-4.739408182,trail,2.785714286,64
-13.63280135,-4.293198908,woods,2.5,64
12.15962011,19.69653638,clever,3.083333333,65
12.5210777,19.967820969999998,dumb,2.866666667,65
9.340656572,20.37287292,fond,4.076923077,65
12.86396365,19.16940715,funny,2.857142857,65
12.10741097,18.22677983,guy,1.285714286,65
12.59714758,18.58378823,joke,2.6,65
12.29570383,20.24739964,lazy,2.466666667,65
12.7064424,20.09456913,rude,2.538461538,65
13.18465914,20.6583575,sneaky,2.692307692,65
0.977257816,18.71930372,adventure,2.769230769,66
-3.277670927,19.90313761,brave,2.5,66
-1.787978048,20.30797131,cinderella,5,66
-0.664747192,19.50734366,elves,3.285714286,66
-1.59921024,20.17629433,fairy,4.571428571,66
-2.752405614,17.0553311,fancy,4.25,66
-2.800104928,17.26370099,fool,2,66
0.649346679,16.85904758,genius,2.428571429,66
-0.605163242,17.89361085,ghost,3,66
-3.901473915,17.17287208,grin,3.058823529,66
-3.801448518,17.67930661,hungry,2.214285714,66
-3.987832284,17.37036372,mad,2,66
-0.988413842,19.65468696,magic,3.066666667,66
-0.958891459,19.59524672,magical,3.714285714,66
-1.04411487,19.62924364,magician,2.6,66
-3.371342932,19.76958044,mighty,2,66
1.690238103,17.56390174,stories,3,66
1.689029267,17.56999139,story,3.4375,66
-0.212170986,17.82231689,strange,2.6,66
-0.037914795,17.87884659,strangest,3,66
1.622413227,17.75898742,tale,3.133333333,66
-1.752390877,18.78426685,wicked,3.538461538,66
-1.311923602,19.18534536,witch,4.607142857,66
-1.589512778,16.96189866,wonder,3.5,66
-26.75263492,3.627622903,alligator,2,67
-28.28220638,3.995335472,beluga,2.8,67
-27.11554215,2.994555917,boa,2.692307692,67
-28.38982901,5.896405405,butterflies,4.2,67
-28.46593968,5.80024694,butterfly,4.357142857,67
-27.51775891,4.503798126,fish,3.285714286,67
-25.89909034,4.168763319,frog,2.25,67
-23.77427702,4.68068639,gander,2.571428571,67
-27.13747685,4.909247212,goldfish,3.076923077,67
-23.8623576,4.349559513,hare,3,67
-25.70618127,4.941984989,parrot,2.833333333,67
-25.51781225,2.696661602,raccoon,2.764705882,67
-25.37819041,2.696789333,skunk,2.538461538,67
-26.43585768,3.378593111,snake,2.333333333,67
-25.57004182,2.653397674,squirrel,3.142857143,67
-26.66087443,3.913173103,turtle,3.071428571,67
-26.74320237,4.038336582,turtles,2.714285714,67
-28.20094157,3.947201822,walrus,2.230769231,67
-28.04197544,4.090600213,whale,2.823529412,67
2.071249336,-5.505845306,across,2.928571429,68
1.859233092,-5.423661926,along,3.071428571,68
1.746107034,-5.206117287,around,2.8,68
3.774133426,-5.932215179,close,3,68
3.789321958,-5.954172562,closer,3.058823529,68
1.947149268,-5.947258286,crossed,2.933333333,68
0.294244748,-6.231142306,crowded,2.857142857,68
-0.560286157,-4.641009199,deep,3,68
4.510274126,-6.186935756,direction,2.882352941,68
3.029208084,-6.334665966,distance,2.785714286,68
2.660160074,-4.214870687,end,2.866666667,68
3.312455033,-6.184273413,farther,2.666666667,68
-1.089527834,-7.387416554,grow,2.9,68
-1.078795574,-7.345877378,grown,2.642857143,68
-1.129114206,-7.439008352,grows,2.866666667,68
0.516730502,-4.486453492,heavy,1.785714286,68
0.656091643,-3.609324118,high,2.666666667,68
0.872450589,-3.681668088,higher,3,68
3.213220443,-4.951344749,into,3.071428571,68
-2.598593228,-5.863506852,large,2.538461538,68
-2.661753607,-6.038290367,larger,2.166666667,68
1.12993628,-5.788078027,line,2.666666667,68
-0.339672706,-5.557089185,long,2.5625,68
0.543074556,-4.056440612,low,3,68
1.258736372,-3.783882457,measured,2.615384615,68
3.242619022,-7.497280172,rise,2.928571429,68
-0.372097594,-5.584432772,short,3.4,68
0.869067333,-7.615290672,side,3.071428571,68
-2.837271905,-6.284530281,size,2.666666667,68
-2.576726033,-5.9430935,small,3.928571429,68
-2.663128251,-6.049587028,smaller,3.785714286,68
2.675964967,-3.771703445,split,3.076923077,68
0.916945127,-7.824498922,straight,2.642857143,68
1.792065179,-7.326110194,straightened,2.642857143,68
2.582914031,-5.113539677,stream,3.133333333,68
1.938732358,-6.738207427,stretched,2.923076923,68
2.759960351,-5.014731962,through,2.928571429,68
4.326017297,-5.85742843,toward,2.8,68
-0.486696275,-4.345934174,wide,2.875,68
30.467802,8.01674118,cheered,3.75,69
28.1378896,6.998485148,cried,3.769230769,69
30.68065353,8.091806645,crowd,2.714285714,69
28.24660404,7.13282522,exclaimed,3.428571429,69
28.58632644,7.095652969,gasped,3.615384615,69
27.33018644,7.747302217,gazed,3.75,69
28.71372469,8.061374111,giggled,4.076923077,69
28.69293513,6.847760773,groaned,2.466666667,69
28.57866133,6.745300439,grumbled,1.928571429,69
30.14429955,3.845361646,humming,3.769230769,69
26.67596137,7.398860135,kissed,4.1,69
28.38422714,7.305792782,laughed,3.166666667,69
29.08316762,5.44527143,laughing,3.083333333,69
28.9371887,5.219918109,laughter,2.785714286,69
30.31151037,4.551983145,loud,2.071428571,69
30.06825934,5.56730757,loudly,2.538461538,69
28.48894466,4.988637369,murmured,3.5,69
28.07817235,8.07953495,nodded,2.833333333,69
31.12640651,4.333008202,noisy,2.928571429,69
28.3546018,9.730576833,patted,3.307692308,69
25.4684566,8.542763549,peeked,3.416666667,69
27.51800734,9.431287158,poked,2.5,69
29.25756887,7.034690768,screamed,3.529411765,69
29.92946504,7.368552932,shouted,1.928571429,69
28.30668976,6.855423521,sighed,3.5,69
27.8212007,7.410457051,smiled,3.583333333,69
27.95843767,4.235116121,sounded,3.285714286,69
27.41473048,7.760719485,stared,2.866666667,69
28.79121698,9.502677934,waved,3.285714286,69
28.46219095,5.163698213,whispered,4,69
30.10278762,3.561288441,whistle,2.9,69
30.0417132,3.710278408,whistled,2.846153846,69
27.18094347,6.720987841,woke,3,69
29.86715129,7.413945269,yelled,2,69
-2.696323317,-8.902800305,bend,2.928571429,70
-3.899500084,-8.643098696,circle,3.571428571,70
-3.656584613,-8.80330326,edge,2.384615385,70
-2.47621527,-8.866099822,fork,2.615384615,70
-2.71999737,-10.12981046,invisible,3.076923077,70
-2.343207315,-11.60426376,lean,2.846153846,70
-2.370704106,-12.83852849,loose,3.642857143,70
-2.814833888,-10.0971475,mirror,3.642857143,70
-4.020573364,-11.48712156,plate,3.142857143,70
-2.465885036,-11.69295375,rake,2.214285714,70
-4.659594033,-10.37903482,ring,4,70
-4.688742454,-10.38908698,rings,3.642857143,70
0.020512343,-9.550901171,roll,3.066666667,70
0.016816655,-9.533193088,rolls,3.4,70
-2.963737434,-12.70991416,rough,1.357142857,70
-1.221538629,-8.90919999,shed,5,70
-3.204446748,-6.810008636,shell,3.384615385,70
-1.299701465,-10.30833567,sight,3.375,70
-0.29813676,-11.13040293,spin,3.307692308,70
-2.217503755,-12.74233971,tight,3.3,70
-1.138754928,-10.68241143,touch,3.733333333,70
-3.92585341,-8.686966669,triangle,3,70
4.886412367,-3.786138341,almost,3,71
6.440549418,-0.808739643,although,3.133333333,71
5.930611064,-1.607929443,among,2.846153846,71
4.629192255,-3.99470278,apart,2.764705882,71
5.000369004,-5.121134045,beyond,3,71
7.420779159,-2.817872268,different,2.833333333,71
3.944051741,-3.336498421,entire,3,71
6.245200744,-2.701982827,especially,3.117647059,71
5.039286601,-5.106307867,far,2.666666667,71
6.830095425,-2.284129214,few,3.071428571,71
5.890347146,-2.792875786,important,2.666666667,71
3.888430976,-2.962998541,itself,2.933333333,71
7.66677236,-3.104954377,kinds,3.235294118,71
6.361942821,-2.211742058,many,2.933333333,71
5.644523017,-1.9194121,most,2.833333333,71
5.861856409,-2.710186741,mostly,3.166666667,71
4.803579799,-3.828431648,nearly,3.066666667,71
8.068798139,-2.355696708,ones,2.923076923,71
7.139095838,-2.094023166,other,2.933333333,71
7.632032243,-1.298089832,others,3.214285714,71
3.804466018,-4.216606481,over,2.9375,71
4.407463648,-2.10129144,places,2.846153846,71
4.27821689,-2.675954955,rest,3.214285714,71
5.958864423,-1.935045618,several,3,71
7.420254179,-2.436535789,some,3.1,71
7.121339805,-0.75562174,still,3.066666667,71
6.871761698,-2.718716137,such,3,71
8.3554281,-2.26484689,there,2.8,71
7.296579868,-2.440432372,these,3.142857143,71
7.808389695,-2.111544794,those,3.3,71
6.807806207,-4.282291174,type,3.058823529,71
6.776091338,-3.952280569,use,3,71
6.750633979,-3.796056681,used,2.6,71
6.734150207,-3.971558999,using,3,71
5.337637758,-1.690072786,well,3.285714286,71
4.108094027,-3.263829212,whole,3.1,71
20.42529136,-17.72165979,asleep,2.75,72
20.4887851,-17.08697315,awake,2.857142857,72
17.74928449,-12.70631876,block,2.333333333,72
15.08288789,-16.61893792,clock,2.642857143,72
18.45721746,-16.89262957,dozing,2.647058824,72
15.29264334,-13.70630058,gathered,3.058823529,72
15.2883081,-13.71349828,gathering,3.266666667,72
18.05753859,-12.62344213,log,2.529411765,72
18.26428406,-12.59352676,logs,2.2,72
18.05862858,-17.54896186,nap,3.5,72
18.41968882,-17.08753268,napping,3.333333333,72
15.07839354,-16.60806635,oclock,2.866666667,72
17.24161522,-13.33928433,recess,3,72
20.42452937,-17.18350676,sleep,3.307692308,72
20.3035525,-17.67267577,sleeping,3.142857143,72
20.47010462,-17.91966737,slept,3.142857143,72
19.24534102,-16.75131345,snoring,2.071428571,72
18.16530391,-16.5801434,tiptoe,3.785714286,72
15.09104883,15.24641213,alphabet,2.928571429,73
19.04317041,13.87321185,cry,4,73
14.89937854,14.63150381,letter,2.916666667,73
19.09440815,13.97666246,shiver,3.5,73
20.36605522,14.54771166,shout,2,73
18.41777634,13.5174669,silence,3.461538462,73
18.28102933,13.51064793,silent,3.214285714,73
18.7972433,16.7736282,sound,3.071428571,73
18.80310812,16.75614033,sounds,3.214285714,73
16.80600899,15.46987664,speech,2.823529412,73
16.53464269,13.30251164,spotted,2.923076923,73
17.73020545,16.25922577,voice,3.285714286,73
17.74485299,16.27194861,voices,2.857142857,73
15.30002926,15.04778069,word,3.066666667,73
15.29221745,15.02731767,words,2.933333333,73
20.40276287,14.56675077,yell,2.6,73
-7.747628447,-7.854306725,aboard,2.714285714,74
-7.522645849,-9.884607436,air,3.214285714,74
-8.207117556,-9.508253451,airplanes,2.785714286,74
-7.90232145,-10.28487948,balloon,3.133333333,74
-7.829853697,-7.535632329,boat,2.9375,74
-11.7134642,-8.167187958,earth,2.714285714,74
-6.384192809,-8.933732258,fireman,1.153846154,74
-8.740619892,-6.613304061,fishing,2.076923077,74
-8.827725796,-9.190759281,flew,3.357142857,74
-9.511142419,-9.812451178,flies,2.666666667,74
-9.307959494,-9.815205211,fly,2.7,74
-9.058589027,-9.742188371,flying,3,74
-4.885879731,-7.287639747,gate,2.571428571,74
-6.433591999,-9.044009455,gun,1.857142857,74
-7.633173276,-9.826258048,jet,2.357142857,74
-9.274970841,-10.09556938,kite,3.133333333,74
-7.928949326,-8.547408588,landing,2.692307692,74
-11.7222095,-8.144234544,mars,2.357142857,74
-11.70588148,-9.002131284,moon,3.7,74
-8.071640184,-8.915809967,plane,2.642857143,74
-7.575773216,-9.996676129,rocket,1.7,74
-7.771204403,-7.421739954,sail,3,74
-7.69100333,-7.689731733,ship,2.214285714,74
-11.68072879,-9.228532339,sky,3.333333333,74
-5.101500012,-6.821142048,square,2.6,74
-5.08111023,-6.818771841,squares,2.75,74
-11.70967186,-9.181632088,sun,2.785714286,74
-7.656159735,-8.008420341,tow,2.153846154,74
-2.78582021,13.57518421,captain,1.5625,75
-1.923679274,11.78352959,chief,1.923076923,75
-3.284248889,11.97523079,clerk,3,75
0.083507522,12.69213621,fellow,1.941176471,75
-1.871186499,11.02319729,general,2.5,75
-1.956567638,12.81186548,guard,2.333333333,75
0.253024252,13.08319703,he,1.071428571,75
0.622832116,13.61580627,him,1,75
0.558278171,13.58315954,himself,1.2,75
0.333017003,13.30588225,his,1.266666667,75
-0.42402604,11.75024854,honor,3.285714286,75
-0.437986452,11.8558053,honorable,2.928571429,75
-2.409510916,11.00840178,judge,2.529411765,75
-0.272099042,13.47773804,master,1.357142857,75
-2.423549989,11.23640989,mayor,2.125,75
0.230215796,12.36243977,member,2.166666667,75
-2.007467251,15.12985055,men,1,75
-2.149556982,12.52081467,officer,2.142857143,75
-2.988915328,13.93307343,pirate,1.357142857,75
-1.749761697,13.27357873,policemen,1.384615385,75
-3.02287834,13.88016553,sailor,1.733333333,75
-2.934912089,10.75759703,sotomayor,2.7,75
-0.083573447,14.82426594,young,3.3,75
-20.97026064,-7.684734749,apple,3.266666667,76
-22.30882894,-8.557962668,bean,2.642857143,76
-20.69453289,-6.591767461,berry,3.733333333,76
-20.87443796,-7.545275914,blackberry,3.117647059,76
-20.83416413,-7.907124036,blueberry,3.333333333,76
-20.26352433,-7.654305908,cherry,4.142857143,76
-20.16090726,-7.292082063,clover,3.833333333,76
-21.96119339,-9.176504739,gum,3.307692308,76
-21.28814647,-8.516727499,lemon,2.928571429,76
-19.96146418,-6.525140187,lupine,3.2,76
-22.74513727,-9.103296182,nut,2.071428571,76
-20.61297901,-8.000661219,peach,4.142857143,76
-20.26027055,-7.847909413,plum,3.857142857,76
-22.51443591,-8.469763763,pumpkin,3.5,76
-20.99263155,-7.890283813,raspberry,3.615384615,76
-23.80524136,-7.807947679,shortcake,3.941176471,76
-20.82300062,-7.879981761,strawberry,4.071428571,76
8.779461733,13.31751261,battle,1.6,77
11.26454279,15.57801089,billions,2.5,77
10.47848124,16.58232614,cents,2.8,77
10.53549663,16.43604331,dollar,2.846153846,77
8.988057298,15.681427,dozen,2.923076923,77
8.861778017,13.32396395,fight,1.357142857,77
8.808526406,13.3298298,fighting,1.333333333,77
8.83038118,13.22723443,fought,1.75,77
9.149915306,15.74098789,hundred,2.7,77
9.00874018,15.6870279,hundreds,2.846153846,77
10.51764149,16.2270872,million,2.8,77
11.74938622,13.41125214,raced,2.5625,77
11.76032386,13.39131427,rode,2.6,77
9.246523683,15.7716509,thousand,3.083333333,77
11.29974534,15.5524973,trillions,2.416666667,77
-8.413345282,9.192481625,band,2.428571429,78
-10.88352362,12.78349139,bedtime,3.538461538,78
-13.44849274,10.76651838,choo,3.142857143,78
-7.649581568,11.40293668,concertina,4.666666667,78
-9.730313368,10.56472567,ditty,3.615384615,78
-7.76377766,11.54057445,flute,4.071428571,78
-12.96344011,10.89781965,hoo,3.3,78
-10.80262311,10.55187315,hooray,3.571428571,78
-13.51621937,9.979387498,hoot,2.647058824,78
-8.800168148,8.962674697,hop,3.125,78
-8.851917837,11.93581967,hornpipe,2.416666667,78
-10.85031222,10.50061702,hurray,3.214285714,78
-11.23378162,9.159994378,hush,3.642857143,78
-8.986812083,11.96089352,jig,3.214285714,78
