book_id,title,corpus_type,token_ci_lower,token_ci_upper,token_gender_mean,type_ci_lower,type_ci_upper,type_gender_mean,prop_present_token,prop_present_type
M58,OLIVIA,no_char,3.0638143315018316,3.175031357531358,3.118450160950161,3.0475060937836673,3.18936366533793,3.11704418947066,0.8638743455497382,0.8292682926829268
M59,THE BERENSTAIN BEARS FORGET THEIR MANNERS,no_char,2.9525510288743564,3.030310694450414,2.9908628369754977,2.893368603105122,3.0048492239772164,2.9516443963538594,0.8156565656565656,0.7288629737609329
M60,THIS IS NOT MY HAT,no_char,2.915126646114401,3.027931013286208,2.9719986350619654,2.874233745848767,3.0624281614355144,2.9683221579229984,0.8322147651006712,0.9402985074626866
M61,THERE'S AN ALLIGATOR UNDER MY BED,no_char,2.9106962923440194,3.0458055769987586,2.9751146580692036,2.9389916258440354,3.104466478551569,3.020802992188534,0.7908496732026143,0.8829787234042553
M62,THE VERY HUNGRY CATERPILLAR,no_char,2.964480472459639,3.1163479364680344,3.038518558420519,3.0337883613782055,3.241485519688644,3.1328846827192414,0.8709677419354839,0.8333333333333334
M63,KNUFFLE BUNNY,no_char,2.975140465782628,3.09408044786227,3.0332443776665743,2.931193744596501,3.07986465798694,3.0054673742406663,0.8260869565217391,0.813953488372093
M64,LADYBUG GIRL AT THE BEACH,no_char,3.062030018682992,3.1450100370959237,3.1038020444427827,2.980128209137734,3.1006015314388806,3.0399049688219044,0.7895652173913044,0.7120743034055728
M65,A SICK DAY FOR AMOS MCGEE,no_char,2.9969952873508148,3.0891688684493537,3.042544972379694,2.9912159578905095,3.1178162499445485,3.0536288610466813,0.7902097902097902,0.7351351351351352
M66,FROGGY GOES TO BED,no_char,3.0189637795907838,3.099218716332687,3.0588104168793024,2.964483677547942,3.123528585972851,3.044428420599009,0.7800586510263929,0.7716049382716049
M67,GOLDILICIOUS,no_char,3.0648857662392963,3.175760826046062,3.114691487369941,3.0220326602863374,3.1713354846746387,3.0918620019232765,0.7221095334685599,0.7086614173228346
M68,MAISY GOES CAMPING,no_char,2.833005862832841,2.978564990131659,2.912016884469886,2.87878073489011,3.031756746929541,2.959235931552108,0.8508771929824561,0.821917808219178
M69,OLIVIA. . . AND THE MISSING TOY,no_char,3.0024798991502957,3.09701193618473,3.047280240598655,2.9901512049398797,3.1270710381366356,3.060239210766075,0.8553719008264463,0.8410596026490066
M70,LLAMA LLAMA HOME WITH MAMA,no_char,3.102644787574793,3.259052095505362,3.182123571815314,2.946151516522161,3.116016408862876,3.0279046693928406,0.7839195979899497,0.7022900763358778
M71,HOW TO TRAIN A TRAIN,no_char,2.843259496935379,2.9364186752287122,2.8924048996256326,2.8890440166451192,3.02635317464762,2.957223765362962,0.8302658486707567,0.7651515151515151
M72,PETE THE CAT: THE WHEELS ON THE BUS,no_char,2.837044959009245,2.9376103212263933,2.889206032063175,2.674831938894439,3.043678647741148,2.8613053613053614,0.8191489361702128,0.8048780487804879
M73,CHARLIE AND THE NEW BABY,no_char,3.05851067656772,3.174541936058191,3.116276157646584,3.0400653960152937,3.191292659356527,3.1144559821543405,0.8037974683544303,0.7724550898203593
M74,BEAR WANTS MORE,no_char,2.942727436521167,3.073292135292038,3.0059966138952205,2.9117175413018956,3.0914254366276426,3.0016040687405066,0.76,0.6835443037974683
M75,CHICKA CHICKA 1-2-3,no_char,2.9442075552652476,3.0494483801454955,2.9973638540946235,2.9247710043121433,3.105402539180229,3.017822947095099,0.7114427860696517,0.7383177570093458
M76,CLIFFORD AT THE CIRCUS,no_char,2.9499475857801056,3.042218084649725,2.9939251015911172,2.9096289161996944,3.054747706074279,2.9787764112267423,0.8338762214983714,0.8162162162162162
M77,THE CAT IN THE HAT,no_char,3.0208870377226664,3.064002887374094,3.0425953518606064,2.9311660838562017,3.0482329469204066,2.987253599182148,0.9115646258503401,0.9019607843137255
M78,THE DUCKLING GETS A COOKIE!?,no_char,2.9931432229485204,3.1217313921905756,3.0585467703564944,2.919172663656809,3.11224352409233,3.0266193977591036,0.7424242424242424,0.7692307692307693
M79,THE GROUCHY LADYBUG,no_char,2.9189784973489723,3.0220674021909883,2.9727667924500505,2.888177438860159,3.020686198197227,2.955081268404798,0.9169278996865203,0.7853403141361257
M80,THE TRUE STORY OF THE 3 LITTLE PIGS!,no_char,2.938447195633177,3.011766206342364,2.974751993120242,2.9307953837391785,3.052801748899711,2.989256186030711,0.7956318252730109,0.7871485943775101
M81,TRASHY TOWN,no_char,2.630008727493846,2.7613848309979256,2.6952390642866835,2.706629745254745,2.9704584373959375,2.845081585081585,0.8475336322869955,0.8461538461538461
M82,THE DAY THE CRAYONS QUIT,no_char,3.05244511453885,3.116576419392712,3.0836677711666134,3.013941163553333,3.1367536443148683,3.073443058542098,0.8204134366925064,0.765625
M83,ARTHUR WRITES A STORY,no_char,3.0057303665461323,3.0708569934510743,3.038627680929471,2.974636837950175,3.073636606923992,3.02320791765278,0.8071278825995807,0.7923728813559322
M84,BUNNY PARTY,no_char,2.9531510707689206,3.045694098450984,2.9989160380579873,2.919948051948052,3.061705835830836,2.9896736596736595,0.7564102564102564,0.7333333333333333
M85,IF YOU GIVE A MOOSE A MUFFIN,no_char,2.9898917163019054,3.0884937178396994,3.036162471398816,2.9511118876414524,3.115692476153567,3.03500900538278,0.6763285024154589,0.72
M86,THAT IS NOT A GOOD IDEA!,no_char,3.128791010943789,3.30317384004884,3.2135095871206985,3.076603794642857,3.3185923763736263,3.1970638736263735,0.8804347826086957,0.8333333333333334
M87,THE BERENSTAIN BEARS AND THE GREEN-EYED MONSTER,no_char,2.9090197645454325,2.9886415105327004,2.947595828498419,2.9304030570438235,3.0361586714567483,2.983398202476257,0.8310038119440915,0.7738095238095238
M88,THE PAPER BAG PRINCESS,no_char,2.920418220714164,3.026375283206762,2.9732082657311523,2.9261379250963886,3.090834841437939,3.0092116251847165,0.8365650969529086,0.8493975903614458
M89,WINTER DAYS IN THE BIG WOODS,no_char,3.073857357951542,3.1987410886177217,3.136559674036839,3.031323388801222,3.1953770917303572,3.111481409305804,0.8518518518518519,0.783410138248848
M90,ANGELINA ICE SKATES,no_char,2.945687750204804,3.0558855908366773,3.001182122696756,2.9771000519457878,3.1232798151634062,3.047588513565457,0.7875243664717348,0.6982456140350877
M91,HORTON HEARS A WHO!,no_char,2.975591256627816,3.0196755768825554,2.9970988599148995,2.9251162274558338,3.0121406676088327,2.969483346334895,0.7793522267206477,0.6648745519713262
M92,BREAD AND JAM FOR FRANCES,no_char,3.06312375022754,3.1081956367658603,3.0861350154476472,3.0702468930874733,3.167408717001389,3.116937184688199,0.8348178137651822,0.7651715039577837
M93,SHOW DOG,no_char,2.9453859010874033,3.049862910075858,2.996637616007181,2.9740438556174396,3.1164400832268093,3.041360844303123,0.7255936675461742,0.6590909090909091
M94,GEORGE AND MARTHA,no_char,2.9110202887440155,3.0291972773161797,2.9722141004619482,2.985090383005372,3.1089901923919547,3.048041608134444,0.8779443254817987,0.8647342995169082
M95,MISS RUMPHIUS,no_char,3.098467038666728,3.176097941650328,3.1365057832900156,3.021776600195781,3.1286655140836173,3.075676708349122,0.8225255972696246,0.7712765957446809
M96,THE GARDENER,no_char,3.117804618969298,3.212570084381804,3.1659989995492124,3.0602202668283134,3.1879080306600995,3.1232541848879074,0.7824967824967825,0.7351190476190477
M97,THE HAT,no_char,2.952402106266426,3.053830596352803,3.0008788888941313,2.9512916404110068,3.1072840607604415,3.0279094565330285,0.8130563798219584,0.7897727272727273
M98,ARNIE THE DOUGHNUT,no_char,3.0151055544482066,3.056406799848086,3.0363916176104895,2.998536993031478,3.090312484405184,3.0436610366757426,0.7319932998324958,0.6434540389972145
M99,WHEN DINOSAURS CAME WITH EVERYTHING,no_char,2.956737761467303,3.0203734215572013,2.9895606971511612,2.966946686527737,3.0726580029549986,3.0192580057565155,0.835781041388518,0.7898089171974523
M100,TRAIN,no_char,2.8446130817711697,2.932745941068735,2.8883875979541616,2.8991702973971702,3.021641627084585,2.9591609263156298,0.6944444444444444,0.5563725490196079
L101,EACH PEACH PEAR PLUM,no_char,2.8311752762265052,3.17520985332973,2.999527862847535,2.7544047619047616,3.152984976734977,2.956498118998119,0.6703296703296703,0.8809523809523809
L102,HUG,no_char,3.857142857142857,3.857142857142857,3.857142857142857,NA,NA,3.857142857142857,0.9615384615384616,0.5
L103,MISS NELSON IS MISSING,no_char,3.148588269075557,3.26698738736042,3.2071706844406602,3.0087885897915343,3.133023248566442,3.0685729628138003,0.8411405295315683,0.7764227642276422
L104,GIRAFFES CAN'T DANCE,no_char,3.078602491455298,3.186672194901249,3.1308581001207823,3.0421857281948372,3.197732554201359,3.117447487031552,0.8014705882352942,0.7282608695652174
L105,ANNO'S JOURNEY,no_char,2.9451161080309833,3.041103591387245,2.991138749385356,2.954397134261136,3.098826315239264,3.0274045080874594,0.598159509202454,0.5291479820627802
L106,JENNY AND THE CAT CLUB,no_char,3.022206364799329,3.0446886536822966,3.0339631792099566,3.010809607617282,3.0734332922177936,3.040656720323028,0.7917391304347826,0.6042168674698796
L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",no_char,2.7166203545657215,2.8074303921650494,2.764093182281096,2.7375894559007037,2.899817557940336,2.817775897341185,0.8590078328981723,0.8125
L108,THOMAS THE TANK ENGINE: THE VERY FIRST STORIES,no_char,2.8453632575504386,2.8950041894505936,2.8693042258156165,2.917958809352221,3.0117476660025324,2.9651151010715595,0.8489640130861504,0.7495107632093934
L109,EXTRA YARN,no_char,2.938643130644032,3.041520772695575,2.9901829723319095,2.90782669168239,3.0353193862512917,2.973164091746253,0.8040201005025126,0.7628865979381443
L110,SQUARE,no_char,2.9948439946920984,3.1206967935315455,3.0550208821106652,2.9799667826955614,3.1376916163457005,3.0501886436219574,0.8495934959349594,0.8347107438016529
L111,TRIANGLE (SHAPE TRILOGY),no_char,2.8692715420823367,2.9755996346298232,2.920505351228517,2.8655223533002943,3.0323967553688145,2.945653307476837,0.8818181818181818,0.8823529411764706
L258,ANIMALIA,no_char,2.868471331908832,3.2322815764482433,3.0427536969203635,2.863274673439768,3.2120695106780013,3.0381695348676483,0.3050847457627119,0.30113636363636365
L112,JOURNEY,no_char,2.919554198281877,3.154118044653759,3.0327675300889587,2.904952192415428,3.173021069004525,3.0376292824822237,0.5675675675675675,0.5230769230769231
L113,THE BIG HONEY HUNT,no_char,3.082405666800871,3.1729368566060376,3.1274394696539094,2.9971528660733204,3.122470171873581,3.0600297429842884,0.9151873767258383,0.9453125
L114,ARE YOU A COW?,no_char,2.8016789500563535,2.9779329344533667,2.8892011834319526,2.7596849343185554,3.0678080396614877,2.9148320070733864,0.896551724137931,0.8285714285714286
L115,BARNYARD DANCE,no_char,2.9918548103466582,3.196397631655784,3.0868662738227957,2.9002032342657342,3.1929128163503164,3.043115218115218,0.696969696969697,0.6567164179104478
L116,BELLY BUTTON BOOK,no_char,3.141625669854837,3.2739063630556684,3.2083169402613847,3.074734029706557,3.2494440712675603,3.163353862254961,0.8350515463917526,0.8053097345132744
L117,"BLUE HAT, GREEN HAT",no_char,2.6567016806722688,2.9908403361344535,2.8155462184873947,2.625678571428571,3.334357142857143,2.954285714285714,0.7555555555555555,0.8333333333333334
L118,BUT NOT THE HIPPOPOTAMUS,no_char,2.833842307692308,3.016373031135531,2.9293907203907206,2.8150491198616203,3.0478642399267395,2.929217541717542,0.8064516129032258,0.8181818181818182
L119,DOGGIES,no_char,2.6931625727213957,2.9522541837247718,2.8217589599942543,2.7274875124875124,3.096489968364968,2.906135531135531,0.4322033898305085,0.5789473684210527
L120,HIPPOS GO BERSERK,no_char,2.923371200871201,3.0356089124839127,2.9777404464904467,2.9115235389610388,3.056996961371961,2.981868964368964,0.6788990825688074,0.7857142857142857
L121,HORNS TO TOES AND IN BETWEEN,no_char,3.084488936779661,3.2056829525112893,3.1404623280188892,3.0076556937355887,3.1885530954632135,3.0968302073986886,0.9794520547945206,0.9571428571428572
L122,"MOO, BAA, LA LA LA!",no_char,2.9779714082214084,3.1939140211640207,3.0869810744810744,2.961413058923835,3.2599767904509283,3.104551913603638,0.7377049180327869,0.725
L123,"NIGHT-NIGHT, LITTLE POOKIE",no_char,3.0310677060800093,3.209823808081682,3.116626287098728,2.96896203313056,3.220976685145212,3.1018535779696492,0.8819444444444444,0.8484848484848485
L124,OH MY OH MY OH MY DINOSAURS!,no_char,2.579546590704378,2.9210703214135587,2.7565326067375246,2.9055594256933546,3.299317438513867,3.099062009419152,0.8970588235294118,0.8536585365853658
L125,PAJAMA TIME!,no_char,3.0240873859714004,3.1621501765462106,3.0932392927585237,3.007468723066149,3.190643028846154,3.096577380952381,0.7536231884057971,0.8292682926829268
L126,SNUGGLE PUPPY,no_char,3.0996890113623516,3.315977942776501,3.205023296447292,2.9904145605021974,3.296600140056022,3.1455660618451318,0.7769230769230769,0.8431372549019608
L127,THE GOING TO BED BOOK,no_char,2.964292653960623,3.1252907938415753,3.0419883241758243,2.9273097735597733,3.121770770895771,3.0279895104895105,0.9090909090909091,0.9016393442622951
L128,TICKLE TIME,no_char,3.0845266380125254,3.2294484447004606,3.1533702587734846,2.9408962912087913,3.13602615416193,3.0366750347353797,0.5575539568345323,0.8656716417910447
L129,"HELLO, ROCK",no_char,2.9132158119658116,3.0220570449665276,2.967950559976422,2.9154149024994616,3.1138722796811034,3.0098260073260072,0.8285714285714286,0.8585858585858586
L130,CLIFFORD THE BIG RED DOG,no_char,2.87494251942732,3.0392298658621946,2.960588461851786,2.884397411973239,3.1172511727957497,2.997338364250129,0.7967914438502673,0.8
L131,ARTHUR'S NOSE,no_char,2.964932827818627,3.062883510255064,3.0133115337481144,2.93053389975782,3.0761706124757597,3.0044050592993607,0.8163265306122449,0.8
L132,BIG RED BARN,no_char,2.8783507210177812,3.019076491297994,2.947141634653064,2.9083353392318467,3.0940845440099114,3.0024952596423184,0.8427947598253275,0.7633587786259542
L133,THE COLOR KITTENS,no_char,3.0805462739684932,3.173067295377809,3.1236652202728,3.0388109546703297,3.1889508213141022,3.113817981786732,0.9028697571743929,0.8181818181818182
L134,THE IMPORTANT BOOK,no_char,2.991531990171184,3.073252489127738,3.0331445281146476,3.0624577291265433,3.23696497016729,3.144260979570258,0.9261992619926199,0.8508771929824561
L136,KATY AND THE BIG SNOW,no_char,2.7942167911812095,2.892500807720833,2.8486854041397742,2.8382330770485646,2.974578498248075,2.9057941904908815,0.833941605839416,0.775330396475771
L138,FROM HEAD TO TOE,no_char,2.861472848360656,2.9579474137542783,2.908785203867171,2.7262567863683937,3.061920174319728,2.896755625327054,0.7134502923976608,0.7
L139,I AM A BIG SISTER!,no_char,3.144589137719662,3.3812939132753694,3.2621913223740746,3.1239306064306067,3.3669157071505675,3.239195245173506,0.7844827586206896,0.7974683544303798
L140,SOMETIMES I LIKE TO CURL UP IN A BALL,no_char,2.9602282593743157,3.0774552324903257,3.0197910155797856,2.8627062892464674,3.041702127966571,2.947891656662665,0.8175675675675675,0.9210526315789473
L141,SHE PERSISTED: 13 AMERICAN WOMEN WHO CHANGED THE WORLD,no_char,2.9761775220689652,3.0445765981970188,3.011209423789709,2.9558047414068613,3.0571561769754734,3.006055344486583,0.6447688564476886,0.545271629778672
L142,TODAY I'LL BE A PRINCESS,no_char,3.1036070283882786,3.5740704365079363,3.3269032356532358,3.045309478021978,3.5498118589743592,3.2851410256410256,0.6382978723404256,0.7142857142857143
L143,"GOOD DOG, CARL",no_char,2.6354166666666665,3.6098090277777772,3.104861111111111,2.625,3.582395833333333,3.104861111111111,0.6,0.6
L144,SLOW LORIS,no_char,2.931258407401422,3.0338003712382386,2.9827710802269625,2.889880658994367,3.029079578946963,2.958099521860026,0.9375,0.9333333333333333
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,no_char,3.0264532721414614,3.1179650806454573,3.072749738007091,2.9221214788479495,3.080535217805071,3.000474323062558,0.8,0.8333333333333334
L146,JAMBERRY,no_char,3.1436439704086765,3.3937711820558185,3.2683119941633874,2.9359374726453082,3.259839038680376,3.0956579266321915,0.6129032258064516,0.47761194029850745
L147,LLAMA LLAMA NIGHTY-NIGHT,no_char,2.991905275041051,3.204827105576979,3.096718435384764,3.014095346471922,3.2708189557874427,3.136284642061953,0.8285714285714286,0.7777777777777778
L148,THE POUT-POUT FISH,no_char,3.059651613378659,3.1475236853820014,3.103174612289273,3.0128363119085777,3.168444996588379,3.0904989439686132,0.5580736543909348,0.5454545454545454
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,no_char,2.9830250841743697,3.066212720037848,3.0247819311174253,3.015158044855329,3.1220855512257697,3.066108247140525,0.8145161290322581,0.781437125748503
L150,THE GRUFFALO,no_char,2.971981807284674,3.0460716569588264,3.007073269396516,2.955801488942351,3.1000081605222736,3.0282777844388375,0.8702928870292888,0.7948717948717948
L151,THE GRUFFALO'S CHILD,no_char,2.897968471082908,2.979945993267296,2.9392899705927875,2.906349358974359,3.0434913635215355,2.9742737147909564,0.8533653846153846,0.8011049723756906
L153,"GO, DOG. GO!",no_char,2.7872572979359425,2.8725973921060772,2.831341637472428,2.826593688074221,3.012776564282712,2.9230941872335316,0.9734748010610079,0.953125
L154,TIME FOR BED,no_char,3.1874895930067586,3.3234156380591235,3.2584592775354997,3.1276747099748023,3.3132391948499484,3.221612731631114,0.9044585987261147,0.8674698795180723
L155,TEN LITTLE FINGERS AND TEN LITTLE TOES,no_char,3.187469066577953,3.344149496336996,3.26385502518315,3.007717748397436,3.3139294299450555,3.159143772893773,0.9624060150375939,0.8888888888888888
L156,DIARY OF A WOMBAT,no_char,2.9115474273151243,3.0119708548347632,2.9643699168063575,2.888627803425597,3.0472203028820672,2.967815092079798,0.8082191780821918,0.7115384615384616
L157,MILLIONS OF CATS,no_char,3.1064894047619047,3.1845693113553115,3.145524542124542,3.041021540150788,3.1782344344571287,3.113473541022085,0.8928571428571429,0.8547717842323651
L158,YOU GET WHAT YOU GET,no_char,2.877884036671829,2.9669686760890635,2.9242615212701075,2.922668770445438,3.059773373930583,2.990244855374331,0.8523985239852399,0.8307692307692308
L159,I LOVE MY MOMMY BECAUSE,no_char,2.9590299618368063,3.1882790564450634,3.0725583169658397,2.821923343621008,3.217295770118002,3.0237287750696056,0.7703703703703704,0.7183098591549296
L160,TEN LITTLE LADYBUGS,no_char,3.056899269834775,3.197232021081755,3.123559640713896,2.987056690705128,3.2590437843406592,3.1181856684981684,0.831858407079646,0.7843137254901961
L161,PUPPY BIRTHDAY TO YOU! (PAW PATROL),no_char,2.8559404797769683,2.960965677870867,2.9079048671085226,2.911828352390852,3.0231091723591725,2.968522176022176,0.8218884120171673,0.7581967213114754
L162,EVERYONE POOPS,no_char,2.9449919066706944,3.0674010356651022,3.0093365899871656,2.9421727537168714,3.1064935089420382,3.02736860769949,0.7931034482758621,0.8571428571428571
L163,DOGS,no_char,2.6926195697577278,3.072571794068505,2.8886278195488724,2.551385281385282,3.063502435064935,2.7966179653679655,0.7808219178082192,0.7333333333333333
L164,MVP: MOST VALUABLE PUPPY,no_char,2.982750961250027,3.0698158448791593,3.0262282274950114,2.984201846509867,3.123594566676982,3.055565766652935,0.8018223234624146,0.8080357142857143
L165,GOD BLESS YOU AND GOOD NIGHT,no_char,3.042377123124891,3.1725701149850964,3.108282800299607,3.0889490002507114,3.26168641710818,3.1756524033049596,0.8155339805825242,0.8045112781954887
L166,WHERE'S SPOT?,no_char,2.8853550218164186,3.050590659340659,2.9651287438052143,2.917055548618049,3.142382981601732,3.0273310023310023,0.9714285714285714,0.9565217391304348
L167,HOW ROCKET LEARNED TO READ,no_char,3.0669636168777337,3.1353480792743462,3.100567675995607,3.005903382488261,3.1137322695243093,3.0605658502717326,0.7704626334519573,0.69
L168,WHERE IS THE GREEN SHEEP?,no_char,3.066391350584899,3.17395031128146,3.1202827750206783,2.919707705085612,3.1910901428997356,3.0477894198824433,0.992,0.9772727272727273
L169,MAMA DON'T ALLOW,no_char,2.9486086754413305,3.0957440539316687,3.0206809286214487,2.943335154127855,3.1424507513440436,3.0389702350044683,0.7859649122807018,0.7305389221556886
L170,HOW TO CATCH A STAR,no_char,3.0613233533058195,3.146997751023486,3.102965416936005,3.0189808034812957,3.1448662336679067,3.080407977848923,0.9208333333333333,0.8881118881118881
L171,LOST AND FOUND,no_char,2.9414538039574807,3.019054858018706,2.982080689825788,2.9398047685420323,3.0502355523940343,2.992875034629236,0.9375,0.9090909090909091
L172,THE FANTASTIC FLYING BOOKS OF MR. MORRIS LESSMORE,no_char,3.027044035010682,3.0875518225631167,3.056484487209952,3.003828287034735,3.103599305451964,3.050831137188603,0.8155136268343816,0.7222222222222222
L173,"SAYONARA, MRS. KACKLEMAN",no_char,3.0438001283134337,3.1043024656443774,3.0749625289337006,3.0222524709622904,3.1234301997215197,3.072971073309439,0.7916230366492146,0.6989690721649484
L174,WHERE IS BABY'S BELLY BUTTON,no_char,3.144205325924076,3.6207214660339657,3.3793727106227105,2.93735347985348,3.466643527603349,3.2098475928833072,0.9565217391304348,0.9333333333333333
L175,WHISTLE FOR WILLIE,no_char,2.937474801813929,3.0194510538065114,2.9802351691236613,2.9232817515566385,3.04389553775159,2.9816670718254428,0.8583333333333333,0.8666666666666667
L176,BABY TOUCH AND FEEL: ANIMALS,no_char,2.7134655448717946,3.2135631295787546,2.954132326007326,2.7630329566267067,3.323458572677322,3.0220404595404595,0.5714285714285714,0.6470588235294118
L177,I WANT MY HAT BACK,no_char,2.8948176245270645,2.9954286786571536,2.9453826402355814,2.9347013687953813,3.098081988137135,3.0162795032542933,0.8454545454545455,0.863013698630137
L178,P IS FOR POTTY!,no_char,2.951362938450979,3.069357806036322,3.0145887468589065,2.925035132049021,3.0943899940080493,3.0137561482332726,0.6425531914893617,0.6864406779661016
L179,LIBRARY LION,no_char,3.0680769945446213,3.1359200996821115,3.1015952485656864,2.9804756986177887,3.0723982116133715,3.0262802732270795,0.8053553038105047,0.7876923076923077
L180,PAT THE BUNNY,no_char,2.87341412425294,3.1392605552342396,3.0022537112010794,2.905284594347094,3.260460938273438,3.08784155034155,0.8796296296296297,0.8222222222222222
L181,THE RED BALLOON,no_char,2.954927245239181,2.9986557167202004,2.9770333712495134,2.9368058597525817,3.0323023644083764,2.9847898778477155,0.9172354948805461,0.8267898383371824
L182,ALLIGATOR PIE,no_char,2.8591266246836904,3.0760643750253722,2.9726121124778415,2.8513185017596783,3.1471832018063637,2.993571338791927,0.7340425531914894,0.7647058823529411
L183,CHUGGA-CHUGGA CHOO-CHOO,no_char,2.815898199023199,2.9734066342883305,2.895755930577359,2.7712686363344257,2.9464105375618534,2.8648399845768266,0.6829268292682927,0.76
L184,FROG AND TOAD,no_char,2.9656190626178,3.007722560862608,2.987162270566072,2.992840453631384,3.0712829718539667,3.0314992815514916,0.8404692082111437,0.8848167539267016
L185,GRANDMA WISHES,no_char,3.1606357501194458,3.3377041900581306,3.248270027074375,3.124185718942075,3.3437002351462097,3.228642826100453,0.8141592920353983,0.8309859154929577
L186,THE POKY LITTLE PUPPY,no_char,3.0226750541370397,3.0693053174603175,3.045449238669827,2.9475911224532547,3.060608662208949,3.00175464060268,0.9014423076923077,0.8140703517587939
L187,WELCOME LITTLE ONE,no_char,3.1659714626961084,3.33392156291036,3.251291122399613,3.1548905350601784,3.368428914835165,3.2625673731030873,0.8217054263565892,0.7954545454545454
L188,THE WONDERFUL THINGS YOU WILL BE,no_char,2.969889446697482,3.109250156259084,3.039895488109774,2.949391141768859,3.183804580081754,3.066662685140946,0.7924528301886793,0.8313253012048193
L189,"BABY BEAR, BABY BEAR, WHAT DO YOU SEE?",no_char,2.7840016987843073,2.952978911185433,2.8657973668843235,2.67247847985348,3.091549603174603,2.881698717948718,0.8466257668711656,0.7692307692307693
L190,"POLAR BEAR, POLAR BEAR, WHAT DO YOU HEAR?",no_char,2.771213864963865,2.924899824274824,2.849029799029799,2.464019788804945,2.9923866758241755,2.737491414835165,0.7070063694267515,0.48484848484848486
L191,"BOB BOOKS, SET 1: BEGINNING READERS",no_char,2.9043579057877333,3.015219054502143,2.95739032327907,2.80238765803144,3.035447596680813,2.922093076360979,0.7064846416382252,0.7540983606557377
L192,JUST ME AND MY DAD,no_char,2.9151932005494507,3.0920340315934065,3.0071744505494507,2.827853345397988,3.056638449183092,2.9441893424036283,0.8333333333333334,0.875
L193,"I LOVE YOU, STINKY FACE",no_char,2.9925814304348415,3.106891940757629,3.0487020323737077,2.9095382830026804,3.086371013856146,2.9986483630028182,0.8034934497816594,0.7727272727272727
L194,"BIG SHARK, LITTLE SHARK",no_char,2.6820140431172472,2.9803571428571427,2.8293083771970324,2.695038441950207,3.0600641454134103,2.8815430892636775,0.6730769230769231,0.8148148148148148
L195,WINNIE THE POOH,no_char,3.0300863540269942,3.0414323977989226,3.0360832672987,3.002966231575093,3.0576396506644983,3.0305410935825225,0.8110824904190488,0.5258426966292135
L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,no_char,2.843879359642503,2.974727544451257,2.9106415758776274,2.8346745454748508,3.034257208746538,2.93435964442062,0.9246031746031746,0.9534883720930233
L197,TIKKI TIKKI TEMBO,no_char,2.9259409298729353,2.9994814212667316,2.963222596731,2.925464297450824,3.051954723445029,2.988501879049858,0.7788873038516405,0.7748917748917749
L198,MORTIMER,no_char,2.6405122680569106,2.7672995793951674,2.705230272982374,2.6913787002357505,2.9435878136605322,2.819391936638909,0.8720538720538721,0.9066666666666666
L199,THE THREE QUESTIONS,no_char,3.0116384478744593,3.0684705767391383,3.038218710456874,3.003334087668898,3.1149826938062932,3.060122604662417,0.7774968394437421,0.6957671957671958
L200,MIGHTY MONSTER MACHINES (BLAZE AND THE MONSTER MACHINES),no_char,2.818603010084336,2.9074814733810492,2.8630698586048364,2.8425127049106007,2.960080103871328,2.8978596655722457,0.7867647058823529,0.7509293680297398
L201,AMELIA BEDELIA,no_char,3.0544269199268563,3.123251172115504,3.0882598148196583,3.03678203062845,3.151509142164632,3.093570863996486,0.7198335644937587,0.7908745247148289
L202,"IF YOU EVER WANT TO BRING A PIANO TO THE BEACH, DON'T!",no_char,2.9675940363229105,3.0562215425779953,3.012608472397761,2.960918283843816,3.1218546499000586,3.044219164752644,0.8481012658227848,0.8468468468468469
L203,POTTY,no_char,2.9726472955807637,3.2556240030131156,3.0997119815668204,2.960196528731685,3.401293712797619,3.161758814102564,0.5740740740740741,0.5333333333333333
L204,IF ANIMALS KISSED GOOD NIGHT,no_char,3.0588587176022446,3.215129724424981,3.135844314251522,2.9041008442969947,3.1420695162680454,3.0224126709507333,0.7395833333333334,0.6028368794326241
L205,"HAND, HAND, FINGERS, THUMB",no_char,2.897911634806166,3.0922824137667893,2.9955223595848595,2.833755818833944,3.229528006715507,3.0361301892551893,0.676056338028169,0.6666666666666666
L207,B IS FOR BEAR,no_char,2.9305638533407525,3.1759612196874856,3.0508537348727223,2.9420845112013594,3.211489638079312,3.0731412910760736,0.7596153846153846,0.7666666666666667
L208,FIRST 100 WORDS,no_char,2.9454603219492923,3.222674262012497,3.081784188034188,2.9700721028056187,3.2481421829086665,3.104304532463873,0.7669172932330827,0.7459016393442623
L209,"NUMBERS, COLORS, SHAPES",no_char,2.887529023395959,3.1183123669236097,3.00364658270256,2.893309486329286,3.150834138103805,3.0205231072966723,0.8691588785046729,0.8556701030927835
L210,BABY BELUGA,no_char,3.1016641199562707,3.244122554134951,3.1703631392926876,3.070490069826007,3.2818983951753777,3.177282547634438,0.9084507042253521,0.835820895522388
L211,HOW TO BABYSIT A GRANDMA,no_char,3.0612884171164225,3.1433288412812064,3.1002336278551113,3.0598346295515015,3.1945270828383046,3.1305902717008056,0.808252427184466,0.7394957983193278
