word,ci_lower,ci_upper,mean,n,gender_bias
hid,2.8461538461538463,3.3076923076923075,3.076923076923077,13,neither
hidden,3,3.5714285714285716,3.2857142857142856,14,f
hide,3,3.5,3.25,16,f
high,2.2666666666666666,3.066666666666667,2.6666666666666665,15,neither
higher,2.642857142857143,3.357142857142857,3,14,neither
highway,2.2142857142857144,2.7857142857142856,2.5,14,m
hill,3,3.6,3.3,10,f
hills,2.6875,3.5625,3.125,16,neither
him,1,1,1,14,m
himself,1,1.4,1.2,15,m
hind,2.4,3.1333333333333333,2.8,15,neither
Hippopotomus,1.9,2.9,2.4,10,m
Hiroko,2.6153846153846154,3.6923076923076925,3.1538461538461537,13,neither
his,1,1.6,1.2666666666666666,15,m
hog (animal),1.5384615384615385,2.3076923076923075,1.9230769230769231,13,m
hog (take it all for oneself),1.5,2.142857142857143,1.8571428571428572,14,m
hold,2.5625,3.4375,3,16,neither
hole,2.5714285714285716,3.142857142857143,2.857142857142857,14,neither
home,3,3.5714285714285716,3.2857142857142856,14,f
homework,3,3.4615384615384617,3.1538461538461537,13,f
honey,3.8666666666666667,4.666666666666667,4.266666666666667,15,f
honk,1.8571428571428572,2.5,2.142857142857143,14,m
honor,2.7857142857142856,3.7874999999999983,3.2857142857142856,14,neither
honorable,2.642857142857143,3.2142857142857144,2.9285714285714284,14,neither
hoo,2.9,3.7,3.3,10,neither
hood,1.7692307692307692,2.5384615384615383,2.1538461538461537,13,m
hook,1.9,2.8,2.4,10,m
hooray,3.0714285714285716,4.071428571428571,3.5714285714285716,14,f
hoot,2.3529411764705883,2.8823529411764706,2.6470588235294117,17,m
hop,2.6875,3.5625,3.125,16,neither
hope,3.7857142857142856,4.5,4.142857142857143,14,f
hoped,3.2666666666666666,4.066666666666666,3.6666666666666665,15,f
horn,2.14107142857143,2.857142857142857,2.5,14,m
hornpipe,1.8333333333333333,3.0833333333333335,2.4166666666666665,12,neither
horrible,2.0714285714285716,2.642857142857143,2.357142857142857,14,m
horse,2.1333333333333333,3.1333333333333333,2.6,15,neither
Horton,1.2,2.1,1.6,10,m
hose (tube),2.3553571428571445,3.0714285714285716,2.7142857142857144,14,neither
hospital,3.2142857142857144,3.857142857142857,3.5,14,f
hot,2.8,3.8,3.3,10,neither
hour,3,3.2,3.066666666666667,15,f
house,2.7142857142857144,3.357142857142857,3.0714285714285716,14,neither
houses,2.857142857142857,3.642857142857143,3.2142857142857144,14,neither
hug,3.5,4.214285714285714,3.857142857142857,14,f
huge,1.5975000000000024,2.2,1.9,10,m
hum,2.8666666666666667,3.6666666666666665,3.2666666666666666,15,neither
humming,3.3846153846153846,4.153846153846154,3.769230769230769,13,f
hump (bump on your back),2.4285714285714284,3.2857142857142856,2.857142857142857,14,neither
hundred,2.4,3,2.7,10,neither
hundreds,2.6153846153846154,3,2.8461538461538463,13,neither
hung,1.6,2.4,2,10,m
hungry,1.8571428571428572,2.5714285714285716,2.2142857142857144,14,m
hunter,1.4285714285714286,2.142857142857143,1.7857142857142858,14,m
hunting,1.3571428571428572,2.642857142857143,1.9285714285714286,14,m
hurray,2.9285714285714284,3.5,3.2142857142857144,14,neither
hurried,2.3333333333333335,3.0833333333333335,2.6666666666666665,12,neither
hurry,2.6,3.2,2.9,10,neither
hurt,2.4375,3.0625,2.75,16,neither
husband,1.0769230769230769,1.9230769230769231,1.4615384615384615,13,m
hush,3.2857142857142856,4,3.642857142857143,14,f
ice,2.4615384615384617,3.1538461538461537,2.8461538461538463,13,neither
icy,2.823529411764706,3.4705882352941178,3.1176470588235294,17,neither
idea,2.75,3.6666666666666665,3.1666666666666665,12,neither
ideas,2.8,3.4,3.066666666666667,15,neither
if,3,3,3,14,f
ill,3,3.5,3.25,12,f
imagine,3.2857142857142856,4,3.642857142857143,14,f
immediately,2.4285714285714284,3.0714285714285716,2.7857142857142856,14,neither
impatient,2.6650000000000014,3.5349999999999984,3.066666666666667,15,neither
important,2.25,3,2.6666666666666665,12,neither
inch (unit of length),2.4615384615384617,3.3076923076923075,2.8461538461538463,13,neither
indeed,2.8,3.6,3.2,15,neither
indoors,3.076923076923077,3.6153846153846154,3.3076923076923075,13,f
ink,2.6134615384615403,3.5384615384615383,3.076923076923077,13,neither
inside,2.9285714285714284,3.4285714285714284,3.142857142857143,14,neither
insist,2.4285714285714284,3.2857142857142856,2.857142857142857,14,neither
instant,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
instead,2.7857142857142856,3.2142857142857144,3,14,neither
into,2.857142857142857,3.2857142857142856,3.0714285714285716,14,neither
introduced,3,3.357142857142857,3.142857142857143,14,f
invisible,2.769230769230769,3.3846153846153846,3.076923076923077,13,neither
Irene,4.7,5,4.9,10,f
iron,2.0573529411764717,3.0588235294117645,2.5294117647058822,17,neither
its,3,3,3,14,f
itself,2.8,3,2.933333333333333,15,neither
jack,1.1538461538461537,2,1.5384615384615385,13,m
jacket,2.8333333333333335,3.8333333333333335,3.3333333333333335,12,neither
Jake,1,1.5,1.2,10,m
jam,3,3.642857142857143,3.357142857142857,14,f
James,1,1.3571428571428572,1.1428571428571428,14,m
Japan,1.8571428571428572,2.930357142857141,2.4285714285714284,14,m
jar,2.6666666666666665,3.4,3,15,neither
jaws,2.230769230769231,2.6923076923076925,2.4615384615384617,13,m
jealous,3.4615384615384617,4.230769230769231,3.8461538461538463,13,f
jeep,1.9285714285714286,2.857142857142857,2.357142857142857,14,m
jelly,2.9285714285714284,3.5,3.2142857142857144,14,neither
Jenny,5,5,5,10,f
Jerry,1.2142857142857142,1.7142857142857142,1.4285714285714286,14,m
jet (plane),1.8571428571428572,2.857142857142857,2.357142857142857,14,m
jig (dance),2.7142857142857144,3.7142857142857144,3.2142857142857144,14,neither
jig (device),2.0833333333333335,2.9166666666666665,2.5,12,m
Jill,4.538461538461538,5,4.846153846153846,13,f
job,1.6,2.5,2.1,10,m
Joe,1,1.4705882352941178,1.1764705882352942,17,m
join,2.6666666666666665,3.3333333333333335,3,12,neither
joke,2.3333333333333335,2.801666666666665,2.6,15,m
jolly,2.4166666666666665,3.8333333333333335,3.1666666666666665,12,neither
Joyner,2.7,4.3,3.5,10,neither
judge (decide for oneself),2.176470588235294,2.823529411764706,2.5294117647058822,17,m
judge (person),1.8666666666666667,2.6666666666666665,2.2666666666666666,15,m
Judy,4.785714285714286,5,4.928571428571429,14,f
juice,3,3.7142857142857144,3.357142857142857,14,f
jump,2.466666666666667,3.2666666666666666,2.8666666666666667,15,neither
jumped,2.2,2.9,2.6,10,m
jumping,2.4,2.9,2.7,10,m
jungle,1.6428571428571428,2.642857142857143,2.142857142857143,14,m
junior,1.8,2.7333333333333334,2.2666666666666666,15,m
just,3,3,3,13,f
Katie,5,5,5,13,f
Katy,4.7,5,4.9,10,f
keep,3,3.4615384615384617,3.230769230769231,13,f
Keller,2.7,3.9,3.3,10,neither
kept,3,3.8,3.4,15,f
ketchup,2.8461538461538463,3.3076923076923075,3.076923076923077,13,neither
kettle,3,4,3.5,14,f
kid,3.066666666666667,3.7333333333333334,3.4,15,f
kids,3.4,4.4,3.9,10,f
kill,1.7142857142857142,2.5017857142857127,2.142857142857143,14,m
kind,3.4285714285714284,4,3.7142857142857144,14,f
kindergarten,3.0714285714285716,3.7142857142857144,3.357142857142857,14,f
kindly,3.6923076923076925,4.538461538461538,4.153846153846154,13,f
kinds,3.0588235294117645,3.411764705882353,3.235294117647059,17,f
king,1,1.9375,1.375,16,m
kiss,3.4,4.4,3.9,10,f
kissed,3.7,4.5,4.1,10,f
kisses,3.8,4.502499999999998,4.2,10,f
kitchen,3.7,4.6,4.2,10,f
kite,2.8666666666666667,3.4,3.1333333333333333,15,neither
kits,3,3.8333333333333335,3.4166666666666665,12,f
kitten,3.8333333333333335,4.75,4.333333333333333,12,f
kittens,3.7142857142857144,4.428571428571429,4.071428571428571,14,f
kitty,4.142857142857143,4.785714285714286,4.5,14,f
knee,2.5,3.142857142857143,2.857142857142857,14,neither
knees,2.7,3.6,3.1,10,neither
knew,2.625,3.4375,3,16,neither
knife,2,2.6666666666666665,2.3333333333333335,15,m
knit,3.8461538461538463,4.6923076923076925,4.3076923076923075,13,f
knock,2.2142857142857144,2.857142857142857,2.5714285714285716,14,m
knocked,2.3333333333333335,3.25,2.8333333333333335,12,neither
know,2.7333333333333334,3.2666666666666666,3,15,neither
knows,2.857142857142857,3.5,3.142857142857143,14,neither
ladder,1.6666666666666667,2.3333333333333335,2,15,m
ladies,5,5,5,13,f
lady,4.7,5,4.9,10,f
ladybug,4.4,4.866666666666666,4.666666666666667,15,f
lakes,3.0714285714285716,3.5,3.2857142857142856,14,f
lamb,3.0714285714285716,3.857142857142857,3.4285714285714284,14,f
lamp,2.9267857142857157,3.4285714285714284,3.142857142857143,14,neither
land (action),2.0714285714285716,2.642857142857143,2.357142857142857,14,m
land (place),2.1,2.7,2.4,10,m
landing,2.3846153846153846,3,2.6923076923076925,13,neither
lane,2.8823529411764706,3.588235294117647,3.235294117647059,17,neither
lap,2.933333333333333,3.6666666666666665,3.2666666666666666,15,neither
large,2.230769230769231,2.8461538461538463,2.5384615384615383,13,m
larger,1.6666666666666667,2.6666666666666665,2.1666666666666665,12,m
last,3,3,3,10,f
late,2.6666666666666665,3.3333333333333335,3,12,neither
later,2.4285714285714284,2.9285714285714284,2.7142857142857144,14,m
laughed,2.8333333333333335,3.5,3.1666666666666665,12,neither
laughing,2.75,3.5,3.0833333333333335,12,neither
laughter,2.5,3.0714285714285716,2.7857142857142856,14,neither
Laura,5,5,5,10,f
lawn,1.6428571428571428,2.642857142857143,2.142857142857143,14,m
lay,2.8,3.6,3.2,10,neither
lazy,2.066666666666667,2.8,2.466666666666667,15,m
lead (action),1.7333333333333334,2.533333333333333,2.1333333333333333,15,m
leaf,2.933333333333333,3.6,3.2666666666666666,15,neither
lean (to one side),2.5384615384615383,3.1538461538461537,2.8461538461538463,13,neither
leap,2.4615384615384617,2.923076923076923,2.6923076923076925,13,m
learning,3,3.6923076923076925,3.3076923076923075,13,f
least,3,3.4285714285714284,3.142857142857143,14,f
leave,2.357142857142857,3.142857142857143,2.7857142857142856,14,neither
leaves (on trees),2.9285714285714284,3.5714285714285716,3.2142857142857144,14,neither
led,2.2,2.8666666666666667,2.533333333333333,15,m
Lee,1.6428571428571428,2.642857142857143,2.142857142857143,14,m
left (action),2.5714285714285716,3.142857142857143,2.857142857142857,14,neither
left (direction),2.4285714285714284,3.142857142857143,2.7857142857142856,14,neither
leg,2.933333333333333,3.6666666666666665,3.2666666666666666,15,neither
legs,3.357142857142857,3.9285714285714284,3.642857142857143,14,f
Lemlich,2,3,2.5,10,neither
lemon,2.5714285714285716,3.2142857142857144,2.9285714285714284,14,neither
lend,2.642857142857143,3,2.857142857142857,14,neither
Leo,1,1.8461538461538463,1.3846153846153846,13,m
Lessmore,2.3,3.2,2.8,10,neither
lesson,2.9411764705882355,3.411764705882353,3.176470588235294,17,neither
let,3.2857142857142856,3.7857142857142856,3.5714285714285716,14,f
let (allow),2.7333333333333334,3.6666666666666665,3.2,15,neither
letter,2.5,3.25,2.9166666666666665,12,neither
library,3,3.6153846153846154,3.3076923076923075,13,f
licks,3.066666666666667,3.533333333333333,3.2666666666666666,15,f
life,3.1,3.7,3.4,10,f
lift,1.75,2.8333333333333335,2.25,12,m
lifted,1.7857142857142858,3,2.357142857142857,14,neither
light,2.875,3.6875,3.25,16,neither
lights,3.0714285714285716,3.5,3.2857142857142856,14,f
like,3.142857142857143,3.642857142857143,3.357142857142857,14,f
liked,3,3.642857142857143,3.2857142857142856,14,f
likely,2.857142857142857,3.5714285714285716,3.2142857142857144,14,neither
likes,3.2,3.8666666666666667,3.533333333333333,15,f
Lilly,5,5,5,10,f
limousine,2.142857142857143,2.857142857142857,2.5,14,m
line,2.3333333333333335,2.933333333333333,2.6666666666666665,15,m
lion,1.3571428571428572,1.8571428571428572,1.5714285714285714,14,m
lips,3.533333333333333,4.333333333333333,3.933333333333333,15,f
Lisa,5,5,5,13,f
list,2.4,3.2,2.8,10,neither
listen,3.2857142857142856,3.9285714285714284,3.5714285714285716,14,f
listened,3.4375,4.0625,3.75,16,f
lit (fire),2.1538461538461537,2.923076923076923,2.5384615384615383,13,m
little,3.5,4.071428571428571,3.7857142857142856,14,f
live,3,3.230769230769231,3.076923076923077,13,f
lived,3,3.2142857142857144,3.0714285714285716,14,f
lives,2.8666666666666667,3.3333333333333335,3.066666666666667,15,neither
living,3,3.2142857142857144,3.0714285714285716,14,f
Lizzy,4.538461538461538,5,4.769230769230769,13,f
llama,2.8,3.7,3.2,10,neither
load,1.7857142857142858,2.5732142857142843,2.2142857142857144,14,m
loaded (to fill),2.14107142857143,3,2.5714285714285716,14,neither
loader,1.7857142857142858,2.4285714285714284,2.142857142857143,14,m
lock,2.4285714285714284,2.9285714285714284,2.7142857142857144,14,m
locked,2,2.8461538461538463,2.4615384615384617,13,m
log,2.2941176470588234,2.764705882352941,2.5294117647058822,17,m
logs,1.8,2.533333333333333,2.2,15,m
London,2.1666666666666665,3.0833333333333335,2.6666666666666665,12,neither
lonely,2.6666666666666665,3.466666666666667,3.066666666666667,15,neither
long,2.25,2.875,2.5625,16,m
longed,2.5714285714285716,3.4285714285714284,3,14,neither
longer,2.357142857142857,2.9285714285714284,2.642857142857143,14,m
look,3.1,3.9024999999999976,3.5,10,f
looked,2.4285714285714284,3.357142857142857,2.9285714285714284,14,neither
looking,3,3.4285714285714284,3.2142857142857144,14,f
looks,2.857142857142857,3.5714285714285716,3.142857142857143,14,neither
loose,3.2125000000000017,4.071428571428571,3.642857142857143,14,f
Lorax,1.7,2.5,2.1,10,m
Loris,3,4.2,3.7,10,f
lose,2.6666666666666665,3.1333333333333333,2.933333333333333,15,neither
lost,2.0714285714285716,3.0714285714285716,2.5714285714285716,14,neither
lot,2.7857142857142856,3.2142857142857144,3,14,neither
lots,2.7142857142857144,3.5,3.0714285714285716,14,neither
loud,1.7142857142857142,2.4285714285714284,2.0714285714285716,14,m
loudly,2.1538461538461537,2.8461538461538463,2.5384615384615383,13,m
love,4.133333333333334,4.666666666666667,4.4,15,f
loved,4,4.6,4.3,10,f
lovely,4.2,4.9,4.6,10,f
loves,3.7857142857142856,4.5,4.142857142857143,14,f
low,2.7142857142857144,3.2142857142857144,3,14,neither
Loxy,3.6923076923076925,4.3076923076923075,4,13,f
luck,2.9,3.7,3.3,10,neither
luckily,3,3.5714285714285716,3.2857142857142856,14,f
lucky,2.5714285714285716,3.5,3.0714285714285716,14,neither
Lucy,5,5,5,10,f
Lulu,4.5,5,4.8,10,f
lunch,2.6,3.533333333333333,3.066666666666667,15,neither
lupine,2.6,3.8,3.2,10,neither
Lydia,5,5,5,10,f
lying,2.2142857142857144,3,2.642857142857143,14,neither
ma,4,5,4.6,10,f
macaroni,2.769230769230769,3.6923076923076925,3.230769230769231,13,neither
machines,1.7647058823529411,2.411764705882353,2.1176470588235294,17,m
Mack,1.1379310344827587,1.6896551724137931,1.3793103448275863,29,m
mad,1.6428571428571428,2.4285714285714284,2,14,m
madame,4.75,5,4.916666666666667,12,f
made,2.4285714285714284,3.142857142857143,2.7857142857142856,14,neither
Madeline,4.785714285714286,5,4.928571428571429,14,f
magic,2.6666666666666665,3.466666666666667,3.066666666666667,15,neither
magical,3.357142857142857,4.071428571428571,3.7142857142857144,14,f
magician,2.066666666666667,3.1333333333333333,2.6,15,neither
maiden,4.769230769230769,5,4.923076923076923,13,f
mail,2.7,3,2.9,10,neither
main,2,2.8461538461538463,2.4615384615384617,13,m
Maisy,4.642857142857143,5,4.857142857142857,14,f
make,2.8,3.6,3.2,10,neither
makes,2.5,3.2857142857142856,2.857142857142857,14,neither
making,2.7,3.7,3.2,10,neither
malt,2.142857142857143,3.0714285714285716,2.5714285714285716,14,neither
mama,3.9166666666666665,4.916666666666667,4.5,12,f
man,1,1.3,1.1,10,m
many,2.7333333333333334,3.1333333333333333,2.933333333333333,15,neither
maple,3.142857142857143,3.7142857142857144,3.4285714285714284,14,f
March (month),2.5,3.2857142857142856,2.9285714285714284,14,neither
march (way of walking),2,2.9285714285714284,2.5,14,m
marched,2,2.923076923076923,2.4615384615384617,13,m
mare,3.5294117647058822,4.470588235294118,4,17,f
Margaret,4.7,5,4.9,10,f
Maria,4.7,5,4.9,10,f
Mark,1,1,1,15,m
marry,4,4.75,4.416666666666667,12,f
Mars,1.9982142857142873,2.7142857142857144,2.357142857142857,14,m
Marshall,1,1.9285714285714286,1.4285714285714286,14,m
Martha,4.7,5,4.9,10,f
marvelous,2.8666666666666667,3.6666666666666665,3.3333333333333335,15,neither
mary,4.571428571428571,5,4.785714285714286,14,f
master,1.1428571428571428,1.5714285714285714,1.3571428571428572,14,m
matter,2.5,3.5714285714285716,3.0714285714285716,14,neither
mattress,2.8461538461538463,3.4615384615384617,3.1538461538461537,13,neither
Max,1,1.5,1.2,10,m
maybe,3,3.4285714285714284,3.2142857142857144,14,f
mayor,1.6875,2.5625,2.125,16,m
Mcgee,1.3,2.4024999999999976,1.8,10,m
mcgregor,1.1519230769230786,1.6923076923076923,1.3846153846153846,13,m
me,2.569642857142859,3.5714285714285716,3.0714285714285716,14,neither
meal,2.7857142857142856,3.2142857142857144,3,14,neither
mean,2.357142857142857,3.2142857142857144,2.7857142857142856,14,neither
means,2.7,3.3,3,10,neither
meant,2.642857142857143,3.2857142857142856,2.9285714285714284,14,neither
meanwhile,2.857142857142857,3.2857142857142856,3.0714285714285716,14,neither
measured (in control),2.076923076923077,3.076923076923077,2.6153846153846154,13,neither
measured (with a ruler),2.41029411764706,3,2.7058823529411766,17,neither
meat,1.7857142857142858,2.357142857142857,2.0714285714285716,14,m
meatballs,2.230769230769231,3.0788461538461522,2.6923076923076925,13,neither
meet,3,3.9166666666666665,3.4166666666666665,12,f
meeting,2.2857142857142856,3.142857142857143,2.7142857142857144,14,neither
melted,2.7058823529411766,3.2941176470588234,3,17,neither
Melvin,1,1.5333333333333334,1.2,15,m
member,1.7479166666666686,2.5833333333333335,2.1666666666666665,12,m
men,1,1,1,14,m
mend,3.357142857142857,4.357142857142857,3.857142857142857,14,f
merrily,3.5,4.285714285714286,3.9285714285714284,14,f
merry,3.066666666666667,3.8666666666666667,3.466666666666667,15,f
merrymen,1.3076923076923077,1.9230769230769231,1.6153846153846154,13,m
mess,2.3333333333333335,3.1333333333333333,2.7333333333333334,15,neither
met,2.9375,3.4375,3.1875,16,neither
Michael,1,1.2307692307692308,1.0769230769230769,13,m
Mickey,1.5,2.857142857142857,2.142857142857143,14,m
middle,2.7857142857142856,3.2142857142857144,3,14,neither
midnight,2.9285714285714284,3.5732142857142843,3.2142857142857144,14,neither
might,2.0714285714285716,2.9285714285714284,2.5,14,m
mighty,1.6428571428571428,2.357142857142857,2,14,m
Mike,1,1.3,1.1,10,m
mile,2.2288461538461557,3,2.6153846153846154,13,neither
miles (distance),2.5384615384615383,3,2.769230769230769,13,neither
milk,3.642857142857143,4.357142857142857,4,14,f
milked,3.3529411764705883,3.823529411764706,3.588235294117647,17,f
million,2.533333333333333,3.066666666666667,2.8,15,neither
mind,2.6923076923076925,3.1538461538461537,2.923076923076923,13,neither
mine,2.5,3.2142857142857144,2.857142857142857,14,neither
minute,2.7,3,2.9,10,neither
mirror,3.357142857142857,4,3.642857142857143,14,f
miss (action),2.7857142857142856,3.5714285714285716,3.142857142857143,14,neither
Miss (title of person),4.642857142857143,5,4.857142857142857,14,f
missed,3,3.8333333333333335,3.4166666666666665,12,f
missing,3,3.2142857142857144,3.0714285714285716,14,f
mistake,2.5714285714285716,3.430357142857141,3,14,neither
mister,1,1.5333333333333334,1.2,15,m
mistress,4.3076923076923075,5,4.769230769230769,13,f
mit,1.9230769230769231,2.8461538461538463,2.3846153846153846,13,m
mittens,3.4285714285714284,4.142857142857143,3.7857142857142856,14,f
mixed,2.9285714285714284,3.5714285714285716,3.2142857142857144,14,neither
mixer,2.7857142857142856,3.5714285714285716,3.142857142857143,14,neither
mobile,2.7857142857142856,3.2142857142857144,3,14,neither
mom,4.466666666666667,5,4.8,15,f
moment,3,3.5714285714285716,3.2857142857142856,14,f
mommy,5,5,5,14,f
Monday,2.769230769230769,3.3076923076923075,3.076923076923077,13,neither
money,2.230769230769231,2.923076923076923,2.6153846153846154,13,m
monkey,2,2.8,2.4,10,m
monkeys,2.4615384615384617,3.076923076923077,2.769230769230769,13,neither
monster,1.6428571428571428,2.357142857142857,2,14,m
months,2.8823529411764706,3.235294117647059,3.0588235294117645,17,neither
moo,2.4166666666666665,3.3333333333333335,2.9166666666666665,12,neither
moon,3.2,4.1,3.7,10,f
Moose,1.2,2.2,1.7,10,m
more,2.6,3.3333333333333335,3,15,neither
morning,3,3.5714285714285716,3.2857142857142856,14,f
Morris,1.1,1.9,1.5,10,m
Mortimer,1,1.2,1.0666666666666667,15,m
most,2.4166666666666665,3.1666666666666665,2.8333333333333335,12,neither
mostly,2.8333333333333335,3.5,3.1666666666666665,12,neither
mother,5,5,5,14,f
motor,1.0714285714285714,1.5,1.2857142857142858,14,m
mountain,1.3571428571428572,2,1.6428571428571428,14,m
mountains,2.142857142857143,2.7857142857142856,2.4285714285714284,14,m
mouse,2.6666666666666665,3.533333333333333,3.1333333333333333,15,neither
mouth,2.7142857142857144,3.4285714285714284,3.0714285714285716,14,neither
mouthful,3,3.5714285714285716,3.2142857142857144,14,f
move,2.769230769230769,3,2.923076923076923,13,neither
moved,2.8125,3.4375,3.125,16,neither
movie,2.4,3,2.7333333333333334,15,neither
moving,2.7857142857142856,3.357142857142857,3.0714285714285716,14,neither
Mr.,1,1,1,14,m
Mrs.,4.785714285714286,5,4.928571428571429,14,f
much,2.8,3.4,3.1,10,neither
mud,1.9230769230769231,2.6923076923076925,2.3076923076923075,13,m
mulberry,3.1538461538461537,3.8461538461538463,3.4615384615384617,13,f
mule,1.6153846153846154,2.3846153846153846,2,13,m
Mulligan,1.5,2.5,1.9,10,m
munch,1.9285714285714286,2.857142857142857,2.4285714285714284,14,m
murmured,3.2142857142857144,3.857142857142857,3.5,14,f
music,3.1,3.9,3.5,10,f
must,2.2857142857142856,3.0714285714285716,2.7142857142857144,14,neither
mustard,2.642857142857143,3.4285714285714284,3,14,neither
my,2.7,3,2.9,10,neither
myself,2.6923076923076925,3.1538461538461537,2.923076923076923,13,neither
name,2.8666666666666667,3.4,3.1333333333333333,15,neither
named,3,3,3,10,f
Nancy,4.538461538461538,5,4.846153846153846,13,f
nap,3.25,3.75,3.5,16,f
napkin,2.8823529411764706,3.6470588235294117,3.235294117647059,17,neither
napping,3.066666666666667,3.6666666666666665,3.3333333333333335,15,f
narrator,1.75,2.5833333333333335,2.1666666666666665,12,m
naughty,2.9285714285714284,3.9285714285714284,3.4285714285714284,14,neither
near,3,3.4285714285714284,3.2142857142857144,14,f
nearby,2.7839285714285733,3.2857142857142856,3,14,neither
nearly,3,3.2,3.066666666666667,15,f
neck,2.5,3.6,3,10,neither
Ned,1,1.5384615384615385,1.2307692307692308,13,m
need,3.1538461538461537,3.6153846153846154,3.3846153846153846,13,f
neighborhood,2.769230769230769,3.230769230769231,3,13,neither
neighbors,2.7857142857142856,3.2142857142857144,3,14,neither
neither,3,3.2142857142857144,3.0714285714285716,14,f
Nellie,4.1,4.9,4.5,10,f
Nelson,1,1.6,1.3,10,m
nest,3.357142857142857,4.285714285714286,3.857142857142857,14,f
net (for catching something),2.6666666666666665,3.2,2.933333333333333,15,neither
never,2.5714285714285716,3.2142857142857144,2.857142857142857,14,neither
new,2.6666666666666665,3.3333333333333335,3,12,neither
news,2.4285714285714284,3.0714285714285716,2.7142857142857144,14,neither
next,3,3.2,3.066666666666667,15,f
nibble,3.642857142857143,4.428571428571429,4,14,f
nice,3.857142857142857,4.571428571428571,4.214285714285714,14,f
nicely,3.6923076923076925,4.461538461538462,4.076923076923077,13,f
Nicholas,1,1,1,10,m
Nick,1.1176470588235294,1.6470588235294117,1.3529411764705883,17,m
night,2.5714285714285716,3.142857142857143,2.857142857142857,14,neither
Nikolai,1.2,1.8,1.5,10,m
nine,3,3.25,3.0833333333333335,12,f
no,2.4285714285714284,3.0714285714285716,2.7857142857142856,14,neither
Noah,1,1.6,1.2666666666666666,15,m
nobody,2.5833333333333335,3,2.8333333333333335,12,neither
nodded,2.5,3.1666666666666665,2.8333333333333335,12,neither
noise,2.3,2.9,2.6,10,m
noisy,2.5,3.357142857142857,2.9285714285714284,14,neither
none,2.7857142857142856,3,2.9285714285714284,14,neither
nook,3.5,4.142857142857143,3.857142857142857,14,f
north,2.142857142857143,2.85892857142857,2.5,14,m
nose,2.6666666666666665,3.1666666666666665,2.9166666666666665,12,neither
not,2.75,3.4375,3.0625,16,neither
note,3,3.6,3.3333333333333335,15,f
nothing,2.6875,3.1875,2.9375,16,neither
November,2.6666666666666665,3,2.8666666666666667,15,neither
now,2.2142857142857144,3.0714285714285716,2.642857142857143,14,neither
nowhere,2.6153846153846154,3,2.8461538461538463,13,neither
nurse,3.769230769230769,4.615384615384615,4.230769230769231,13,f
nut,1.5714285714285714,2.5714285714285716,2.0714285714285716,14,m
Nutbrown,1.7,2.5,2.1,10,m
o'clock,2.466666666666667,3.3333333333333335,2.8666666666666667,15,neither
oats,2.7857142857142856,3.2142857142857144,3,14,neither
ocean,3.2142857142857144,4.142857142857143,3.7142857142857144,14,f
off,2.6153846153846154,3,2.8461538461538463,13,neither
office,2.069642857142859,2.7857142857142856,2.4285714285714284,14,m
officer,1.7142857142857142,2.5,2.142857142857143,14,m
often,3,3.5,3.2,10,f
oh,2.998333333333335,3.6666666666666665,3.3333333333333335,15,f
oil,2.6153846153846154,3.5384615384615383,3.076923076923077,13,neither
ok,2.764705882352941,3.1176470588235294,2.9411764705882355,17,neither
okay,3.1333333333333333,3.533333333333333,3.3333333333333335,15,f
old,2.2666666666666666,2.8666666666666667,2.6,15,m
older,2.7316666666666682,3.1333333333333333,2.933333333333333,15,neither
Olivia,4.4,5,4.7,10,f
once,3.2142857142857144,3.7142857142857144,3.4285714285714284,14,f
one,2.5714285714285716,3.0714285714285716,2.857142857142857,14,neither
ones,2.769230769230769,3,2.923076923076923,13,neither
ones that play music,2.7857142857142856,3.5714285714285716,3.142857142857143,14,neither
only,2.8,3.4,3.1,10,neither
onto,2.4,3.3333333333333335,2.8666666666666667,15,neither
open,3.2142857142857144,3.7160714285714267,3.5,14,f
opened,3,3.4285714285714284,3.142857142857143,14,f
Oprah,4.4,5,4.7,10,f
orange (color),2.7857142857142856,3.357142857142857,3.0714285714285716,14,neither
orange (fruit),2.8,3.4024999999999976,3.1,10,neither
order,2.1666666666666665,3,2.5833333333333335,12,neither
ordered,1.9285714285714286,2.7857142857142856,2.357142857142857,14,m
ostrich,2.142857142857143,2.9285714285714284,2.5714285714285716,14,m
other,2.7333333333333334,3.1333333333333333,2.933333333333333,15,neither
others,3,3.5714285714285716,3.2142857142857144,14,f
ought,2.7333333333333334,3.2666666666666666,3,15,neither
our,3,3.6,3.3,10,f
out,2.6,3.2,2.9,10,neither
outside,2.4615384615384617,3.076923076923077,2.769230769230769,13,neither
oven,3.076923076923077,4,3.5384615384615383,13,f
over,2.625,3.1875,2.9375,16,neither
owl,2.5,3.125,2.8125,16,neither
own,2.4285714285714284,3,2.7857142857142856,14,neither
owner,2.230769230769231,2.769230769230769,2.4615384615384617,13,m
package,1.9285714285714286,2.7857142857142856,2.357142857142857,14,m
packed,2.2857142857142856,2.9285714285714284,2.642857142857143,14,m
page,2.9375,3.75,3.3125,16,neither
paid,2.7857142857142856,3,2.9285714285714284,14,neither
pail,2.8125,3.625,3.1875,16,neither
painted,2.6923076923076925,3.4615384615384617,3.076923076923077,13,neither
painters,2.2941176470588234,3.0588235294117645,2.6470588235294117,17,neither
