word,log_kidbook_freq
looked,5.556828061699537
lookin,0
looking,4.454347296253507
lookout,1.0986122886681098
looks,3.8066624897703196
looped,0
loopy,0
loose,2.3978952727983707
loosely,0
loosey,2.0794415416798357
loot,0.6931471805599453
loots,1.0986122886681098
lopp,0
lopsided,0
lorax,3.1780538303479458
lord,2.9444389791664403
loris,2.70805020110221
lose,2.5649493574615367
loser,0
loses,0.6931471805599453
losing,0
loss,0
lost,4.07753744390572
lot,4.174387269895637
lots,3.4011973816621555
lotus,0
lou,1.0986122886681098
loud,3.970291913552122
louder,1.3862943611198906
loudest,0.6931471805599453
loudly,2.4849066497880004
louis,0
louisburg,0
louise,1.0986122886681098
lounging,0
love,5.4116460518550396
loveable,0
loved,4.110873864173311
loveliest,0.6931471805599453
lovely,3.4339872044851463
loves,3.5263605246161616
loving,2.302585092994046
lovingly,1.3862943611198906
low,2.9444389791664403
lowed,0
lower,1.791759469228055
lowered,0
lowering,0
lowers,0.6931471805599453
lowry,0
loxodonta,0
loxy,1.6094379124341003
loyalty,0.6931471805599453
lt,0
lubricating,0
lucifer,0
luck,3.044522437723423
luckily,2.1972245773362196
lucky,3.1354942159291497
lucy,3.6888794541139363
luggage,0.6931471805599453
luke,1.791759469228055
lukey,0
lullabies,0
lullaby,1.3862943611198906
lulu,2.9444389791664403
lumber,1.0986122886681098
lumberjacks,0
lump,1.6094379124341003
lumpety,1.791759469228055
lumping,0
lumps,0.6931471805599453
lunch,3.9318256327243257
luncheon,0
lunches,0.6931471805599453
lunchroom,0
lunchtime,0
lungs,0
lupine,1.3862943611198906
lupines,1.9459101490553132
lurch,1.0986122886681098
lurched,0.6931471805599453
lurches,0
lurks,0
luscious,0
ly,2.5649493574615367
lydia,2.6390573296152584
lyin,0
lying,2.4849066497880004
ma,3.9318256327243257
maaa,0.6931471805599453
mac,2.302585092994046
macaroni,2.1972245773362196
machine,2.1972245773362196
machinery,0
machines,2.302585092994046
mack,2.3978952727983707
mad,2.772588722239781
madam,0
madame,2.0794415416798357
madder,1.0986122886681098
made,5.298317366548036
madeline,1.9459101490553132
madison,0
madrid,1.3862943611198906
mae,0.6931471805599453
mag,2.772588722239781
magazines,0
magenta,0
magic,3.258096538021482
magical,2.0794415416798357
magician,1.6094379124341003
magnificent,0.6931471805599453
magnifique,0
maid,3.2188758248682006
maiden,1.6094379124341003
maids,2.0794415416798357
mail,2.995732273553991
mailbox,1.3862943611198906
mailboxes,0
mailing,0
mailman,0
main,2.3978952727983707
maintain,0
maison,0
maisy,2.302585092994046
majestic,0
majesty,0.6931471805599453
major,0
majority,0
make,5.5053315359323625
maker,0.6931471805599453
makes,4.04305126783455
making,3.871201010907891
male,0.6931471805599453
mallard,3.2188758248682006
mallards,0.6931471805599453
malt,2.302585092994046
malted,0
mam,0
mama,5.003946305945459
mamas,0.6931471805599453
mamma,1.0986122886681098
mammal,0
mammals,1.0986122886681098
mammie,0
mammy,1.3862943611198906
man,5.337538079701318
manage,0.6931471805599453
managed,1.791759469228055
manager,0.6931471805599453
mand,0
mane,0
mango,0
mangy,0.6931471805599453
maniacbug,0.6931471805599453
manicure,0
manner,0.6931471805599453
mannered,0.6931471805599453
manners,2.70805020110221
mansion,0
mantis,0.6931471805599453
many,4.653960350157523
map,1.6094379124341003
maple,2.1972245773362196
marabou,0
marble,1.0986122886681098
marbles,0.6931471805599453
march,2.3978952727983707
marched,2.1972245773362196
marching,1.0986122886681098
marcia,0.6931471805599453
mare,1.9459101490553132
marf,0
margaret,1.0986122886681098
margery,0
margo,0
maria,0.6931471805599453
marie,0.6931471805599453
marigold,0
marines,0
mario,0
mark,2.1972245773362196
marked,1.791759469228055
marker,0
markers,0
market,2.9444389791664403
marks,1.791759469228055
marmalade,0
marriage,0
married,2.5649493574615367
marries,0.6931471805599453
marrow,0.6931471805599453
marry,2.3978952727983707
mars,1.9459101490553132
marshall,1.9459101490553132
marshes,0
marshmallow,0.6931471805599453
marshmallows,0
marshy,0
martha,3.1780538303479458
martin,0
martinis,0
marveled,0.6931471805599453
marvelous,1.6094379124341003
mary,4.143134726391533
mascot,0
mashed,1.0986122886681098
mask,0.6931471805599453
masks,0
massaged,0
master,3.367295829986474
masts,0.6931471805599453
mat,2.772588722239781
matador,1.0986122886681098
match,0.6931471805599453
matches,0.6931471805599453
mate,0
matey,0
math,0.6931471805599453
mathematical,0
mats,0
matter,3.6375861597263857
matters,1.0986122886681098
mattress,1.6094379124341003
mattresses,1.3862943611198906
mauled,0
maurice,0.6931471805599453
maw,0
mawning,1.3862943611198906
max,3.367295829986474
may,4.59511985013459
maybe,4.219507705176107
mayonnaise,0.6931471805599453
mayor,3.1354942159291497
mayors,0
mcbee,3.295836866004329
mcgaffry,0
mcgee,0
mcghee,0
mcgillicuddv,0
mcgillicuddy,0.6931471805599453
mcgregor,2.5649493574615367
mcguinn,0
mckay,0
mcsmogg,1.0986122886681098
me,6.728628613084702
meadow,2.6390573296152584
meadows,0.6931471805599453
meal,2.4849066497880004
meals,1.3862943611198906
mealtime,0
mean,3.9889840465642745
meaner,0.6931471805599453
meaning,1.6094379124341003
means,3.784189633918261
meant,3.1780538303479458
meantime,0
meanwhile,1.9459101490553132
measles,1.6094379124341003
measure,0.6931471805599453
measured,1.6094379124341003
measuring,0.6931471805599453
meat,2.4849066497880004
meatball,0.6931471805599453
meatballs,2.0794415416798357
mechanic,0
medallion,0
medals,0
meddling,0
media,0
medicine,1.9459101490553132
medium,1.3862943611198906
meek,0
meet,3.367295829986474
meeting,3.295836866004329
meetings,1.0986122886681098
meets,1.0986122886681098
meg,0
megachiroptera,0
megaphone,0.6931471805599453
melancholy,0.6931471805599453
melinda,1.0986122886681098
mell,1.0986122886681098
mellon,0.6931471805599453
melon,0
melons,0.6931471805599453
melt,1.0986122886681098
melted,1.791759469228055
melting,1.0986122886681098
melts,0
melvin,2.3978952727983707
member,1.6094379124341003
members,2.70805020110221
memento,0
men,3.58351893845611
mend,1.9459101490553132
mended,1.3862943611198906
mending,0
mental,0
mention,1.791759469228055
menu,0.6931471805599453
meow,2.6390573296152584
meowed,0
merchant,0
merchants,0.6931471805599453
merci,0
mercy,0.6931471805599453
meringue,1.3862943611198906
mermaid,1.3862943611198906
merrill,0
merrily,1.6094379124341003
merriweather,3.58351893845611
merry,2.1972245773362196
merryband,0
merrymen,1.6094379124341003
mess,2.9444389791664403
message,1.791759469228055
messenger,0
messes,0
met,3.9318256327243257
metal,0.6931471805599453
meter,1.3862943611198906
meters,0
methods,0
meticulous,0
mew,2.1972245773362196
mexico,0
miami,0
mice,2.5649493574615367
michael,2.0794415416798357
michigan,0
mickey,2.5649493574615367
mickle,0
microchiroptera,1.0986122886681098
microphones,0
midair,0
middle,3.6635616461296463
midget,0
midnight,1.6094379124341003
midnights,0
midst,0
midway,0
midwestern,0
miff,0
might,4.382026634673881
mighty,2.0794415416798357
mikado,0
mike,3.8501476017100584
mild,1.0986122886681098
mile,2.0794415416798357
miles,2.772588722239781
milford,0.6931471805599453
military,0
milk,4.143134726391533
milked,1.6094379124341003
milking,1.0986122886681098
milkman,0.6931471805599453
milky,0
mill,0.6931471805599453
miller,1.9459101490553132
millet,0
million,2.3978952727983707
millions,2.3978952727983707
millionth,0
milo,0
mind,3.7612001156935624
minds,1.3862943611198906
mine,3.8066624897703196
mingled,0
mini,1.3862943611198906
miniature,0
minnesota,0
minnie,0.6931471805599453
minnow,0.6931471805599453
mint,0
mintery,0.6931471805599453
minute,3.2188758248682006
minutes,2.6390573296152584
miracle,0
miraculous,0
mire,0.6931471805599453
mirror,2.8903717578961645
misbehave,0
misbehaving,0
mischief,1.0986122886681098
mischievous,0
miserable,1.9459101490553132
miserably,1.3862943611198906
mismatched,0
miss,4.890349128221754
missage,1.6094379124341003
missed,2.1972245773362196
misses,1.0986122886681098
missing,2.4849066497880004
mississippi,0
mist,0.6931471805599453
mistake,2.4849066497880004
mistaken,0
mistakes,0
mister,1.791759469228055
mistress,2.70805020110221
misty,1.0986122886681098
mit,1.6094379124341003
mitchell,0
mite,0
mitsumasa,0.6931471805599453
mitten,0
mittened,0
mittens,1.791759469228055
mitz,0
mix,1.0986122886681098
mixed,2.8903717578961645
mixer,1.9459101490553132
mm,0
mmmm,1.3862943611198906
mmmmm,0
mny,0
moan,0.6931471805599453
moaned,0
moans,0
moat,0
mobile,1.9459101490553132
mocha,0
model,0.6931471805599453
models,0.6931471805599453
modern,1.0986122886681098
modestly,1.0986122886681098
moi,1.0986122886681098
moist,0
moisture,0
moisty,0.6931471805599453
mojave,0
molasses,0
mold,0
moldy,0
mole,1.6094379124341003
molly,0
molt,0
mom,4.219507705176107
moment,4.060443010546419
moments,0.6931471805599453
mommy,3.5263605246161616
moms,1.0986122886681098
mon,0.6931471805599453
mona,0
monday,2.6390573296152584
money,3.1354942159291497
monitoring,0
monjour,0
monkey,3.367295829986474
monkeys,3.1780538303479458
monoplane,0
monopoly,0
monorail,0
monster,3.2188758248682006
monsters,0
monstrosities,0
monstrosity,0
monstrous,0.6931471805599453
montgomery,0
month,1.3862943611198906
months,2.1972245773362196
moo,3.5263605246161616
mood,1.0986122886681098
moof,0
moon,4.51085950651685
moonberry,0
moonflowers,0
moonlight,2.5649493574615367
moonlit,1.3862943611198906
moons,0
moooooooo,0
moor,0
moose,1.3862943611198906
mop,0
mope,0.6931471805599453
moping,0
moppet,1.0986122886681098
mopsy,1.0986122886681098
moral,0.6931471805599453
mordecai,0
more,5.659482215759621
morgan,0
morn,2.0794415416798357
morning,5.14166355650266
mornings,1.3862943611198906
morris,3.1354942159291497
morrow,0.6931471805599453
morsel,0
mortal,0.6931471805599453
mortimer,2.772588722239781
moss,0
mossy,0
most,4.418840607796598
mostly,1.9459101490553132
mother,5.739792912179234
mothers,2.1972245773362196
moths,0
motion,0.6931471805599453
motor,2.0794415416798357
motorbikes,0
motorcycle,1.3862943611198906
motors,0
motto,0.6931471805599453
moues,0
mound,0
mounds,0
mount,0
mountain,3.6375861597263857
mountains,3.091042453358316
mountainside,0
mourn,0
mourner,0.6931471805599453
mouse,4.804021044733257
mouseling,0.6931471805599453
mousie,0
mouth,4.290459441148391
mouthful,2.1972245773362196
mouths,1.6094379124341003
movable,0
move,3.5263605246161616
moved,3.1354942159291497
movement,0
movers,1.3862943611198906
moves,1.791759469228055
movie,2.1972245773362196
movies,1.3862943611198906
movin,0
moving,3.6109179126442243
mowed,0
mowing,1.0986122886681098
mown,0
moyo,0
mph,0
mr,5.697093486505405
mrrroww,0
mrs,4.465908118654584
ms,1.0986122886681098
much,5.0689042022202315
muck,0
mud,3.044522437723423
muddle,1.0986122886681098
muddled,1.0986122886681098
muddy,1.0986122886681098
mudglumps,0
muenster,0
muff,1.791759469228055
muffered,0
muffet,1.0986122886681098
muffin,1.3862943611198906
muffinhead,0
muffins,0
muffled,0
muffler,0.6931471805599453
mugs,0
mulberry,1.9459101490553132
mule,1.9459101490553132
mulligan,3.7612001156935624
multi,0
multiplication,0.6931471805599453
multiplied,0
mum,0
mumble,0
mumbled,1.0986122886681098
mumbling,0
mummy,1.0986122886681098
mumps,0.6931471805599453
munch,1.791759469228055
munched,0
munching,1.6094379124341003
mungry,1.9459101490553132
murmur,0
murmured,2.302585092994046
murmuring,0
murnood,0
muscles,0.6931471805599453
mused,0
museum,0.6931471805599453
museums,0
mush,0.6931471805599453
mushroom,1.0986122886681098
mushrooms,0
mushy,0
music,3.258096538021482
musical,1.0986122886681098
musicale,0
muskidun,0
musn,1.0986122886681098
must,5.147494476813453
mustache,1.3862943611198906
mustard,1.791759469228055
musty,0
mutt,0
muttered,1.0986122886681098
muttering,0
mutters,0
mutton,0
muzzles,0
mwah,0
my,7.088408778675395
myself,3.5553480614894135
mysterious,1.6094379124341003
mysteriously,0
mystery,1.0986122886681098
na,0.6931471805599453
nack,1.3862943611198906
nag,0
nah,0
nail,2.5649493574615367
nailed,0
nailing,0
nails,2.1972245773362196
naked,1.0986122886681098
name,4.77912349311153
named,3.4657359027997265
namely,0
names,2.772588722239781
nan,0
nancy,1.791759469228055
nanny,3.367295829986474
nap,3.1354942159291497
napkin,2.1972245773362196
napkins,1.3862943611198906
napping,2.302585092994046
naps,0
naptime,1.0986122886681098
narrator,1.791759469228055
narrow,1.3862943611198906
nasa,0
nasty,1.0986122886681098
natasha,0
nate,1.0986122886681098
nathan,0
national,0
native,1.3862943611198906
natural,0
naturally,0.6931471805599453
nature,0
naught,1.0986122886681098
naughty,2.302585092994046
nautical,0
navigate,0
navigating,0
navy,0
nay,1.0986122886681098
ne,1.6094379124341003
near,3.5553480614894135
nearby,2.4849066497880004
neared,0
nearer,1.3862943611198906
nearly,2.8903717578961645
neary,0
neat,2.5649493574615367
neath,0
neatly,0
nebraska,0
necessary,0.6931471805599453
necessities,0
neck,2.995732273553991
necking,0
necks,1.9459101490553132
neckties,0
nectar,1.0986122886681098
ned,1.6094379124341003
need,4.204692619390966
needed,2.5649493574615367
needing,0
needle,1.0986122886681098
needles,1.3862943611198906
needn,0.6931471805599453
needs,2.70805020110221
neigh,1.9459101490553132
neighbor,1.9459101490553132
neighborhood,2.1972245773362196
neighbors,1.9459101490553132
neighed,0
neither,2.302585092994046
nellar,0
nellie,0
nelson,2.8903717578961645
nephew,1.3862943611198906
ner,0
nervous,1.3862943611198906
nervously,1.0986122886681098
nese,0
nest,2.9444389791664403
nested,0
nestled,0
nests,1.0986122886681098
net,2.0794415416798357
netherland,0
neutral,0
never,5.4638318050256105
nevertheless,0
new,5.19295685089021
newborn,0
newest,1.0986122886681098
newly,0
news,2.772588722239781
newspaper,1.3862943611198906
newspapers,0
newsstand,0
newts,0
next,5.030437921392435
nibble,1.6094379124341003
nibbled,1.0986122886681098
nibbles,0
nibblin,0.6931471805599453
nice,4.624972813284271
nicely,1.9459101490553132
nicest,1.3862943611198906
niches,0
nicholas,0
nick,1.791759469228055
nickel,0.6931471805599453
nickels,1.0986122886681098
nie,0
niece,0.6931471805599453
niggledy,0.6931471805599453
night,5.634789603169249
nightdress,0
nightgown,0
nightgowns,0.6931471805599453
nightmare,0
nights,2.1972245773362196
nightshirt,0
nighttime,1.6094379124341003
nighty,0
nikolai,2.772588722239781
nils,0
nimble,0.6931471805599453
nina,0
nine,3.6375861597263857
nineteen,0
ninety,1.6094379124341003
ning,0.6931471805599453
nink,0
ninth,0
nip,0
nitch,0
nixie,0
nn,0
nnn,2.70805020110221
nnnno,0
no,6.3578422665081
noah,1.791759469228055
nob,0
noble,1.0986122886681098
nobleman,0
nobody,3.713572066704308
nod,0.6931471805599453
nodded,2.9444389791664403
nodding,0.6931471805599453
noggin,0
noh,1.6094379124341003
noise,4.007333185232471
noises,1.6094379124341003
noisy,1.791759469228055
nome,0
non,1.0986122886681098
none,3.2188758248682006
nonsense,0.6931471805599453
nonsensical,0
noodle,1.3862943611198906
noodlepuss,0
noodles,1.6094379124341003
nook,1.6094379124341003
nool,0.6931471805599453
noon,2.6390573296152584
noooo,0
nooth,0
nope,1.3862943611198906
nor,1.791759469228055
normal,1.0986122886681098
norman,1.0986122886681098
north,3.367295829986474
northward,0
northwest,0
norway,0
norwich,0
nory,0
nose,4.61512051684126
nosed,0
noses,1.791759469228055
nostril,0
not,7.5352967024440884
notch,0
note,2.9444389791664403
notebook,0
noted,0
notes,0.6931471805599453
nothin,1.9459101490553132
nothing,4.574710978503383
notice,3.1780538303479458
noticed,1.9459101490553132
notices,1.6094379124341003
nots,1.6094379124341003
nougat,0
nous,0.6931471805599453
november,1.6094379124341003
now,6.1441856341256456
nowhere,2.1972245773362196
nozzle,0.6931471805599453
nt,0
nude,0
nudge,0
nuisance,1.6094379124341003
numb,0.6931471805599453
numbed,0.6931471805599453
number,2.70805020110221
numbers,2.302585092994046
nupboards,0
nupp,0
nureau,0
nurse,2.1972245773362196
nut,2.302585092994046
nutbrown,3.044522437723423
nutritionists,0
nuts,2.772588722239781
oak,1.3862943611198906
oatmeal,1.0986122886681098
oats,1.6094379124341003
oatsdale,0.6931471805599453
obedience,0
obey,0.6931471805599453
obeyed,0
object,0
objected,0
obligated,0
oblige,0
obody,0
observing,0
occasional,1.0986122886681098
occur,0
occurred,0.6931471805599453
ocean,3.091042453358316
oceans,0.6931471805599453
octopus,0.6931471805599453
odd,1.0986122886681098
oddish,0
oddments,0
of,7.831220214604293
off,5.541263545158426
offended,0
offer,1.3862943611198906
offered,1.0986122886681098
office,3.367295829986474
officer,2.0794415416798357
officers,0
officially,0
often,3.1354942159291497
oh,6.028278520230698
oher,0
ohhhh,0
oho,1.3862943611198906
oil,2.3978952727983707
oiled,0.6931471805599453
oink,2.302585092994046
ointment,0
ok,2.0794415416798357
okay,3.4657359027997265
okey,0
ol,2.0794415416798357
old,5.817111159963204
olden,0
older,2.1972245773362196
oldest,1.3862943611198906
olives,1.0986122886681098
olivia,3.367295829986474
olympics,0
ome,0
omelet,0.6931471805599453
omelette,0
on,7.360739903058278
once,4.955827057601261
one,6.606650186198215
ones,3.367295829986474
onion,0.6931471805599453
onions,1.0986122886681098
only,5.14166355650266
onto,2.995732273553991
onward,0
oo,1.3862943611198906
oodles,0
oof,0
ooh,1.3862943611198906
oom,0
ooo,2.302585092994046
oooh,0.6931471805599453
ooooh,0
ooooo,0.6931471805599453
ooooooo,1.791759469228055
ooooooooo,0.6931471805599453
ooooooooooooooooo,0
ooooooooooooooooooo,0.6931471805599453
ooooooooooooooooooooo,0
oooops,0
oop,0
oops,2.6390573296152584
oopsie,0
oozing,0
oozy,0
opal,0
ope,0
open,4.31748811353631
opend,0
opened,4.02535169073515
opener,0
openin,0
opening,1.9459101490553132
opens,1.3862943611198906
opera,0
operators,0
opportunities,0.6931471805599453
opposed,0
opposite,0.6931471805599453
oprah,1.3862943611198906
optimism,0
or,5.860786223465865
orange,3.4339872044851463
oranges,1.6094379124341003
orchards,0
orchestras,0
order,2.4849066497880004
ordered,1.6094379124341003
orderly,0
ordinary,1.791759469228055
ording,0
organ,0
organizing,0.6931471805599453
orleans,0
orphan,0.6931471805599453
oscar,0
ostrich,1.6094379124341003
other,5.293304824724492
others,3.7376696182833684
otherwise,1.0986122886681098
otis,0.6931471805599453
otter,0
ouach,0
ouack,1.0986122886681098
ouch,1.3862943611198906
ought,2.772588722239781
our,5.3471075307174685
ourchestra,0
ours,0.6931471805599453
ourtree,0
out,6.633318433280377
outdoors,1.3862943611198906
outer,0.6931471805599453
outermost,0
outfit,0.6931471805599453
outfits,0
outgrow,0
outgrown,0
outlaws,0
outline,0.6931471805599453
outrageous,0
outside,4.204692619390966
outskirts,0
outsmart,0
outstretched,0
outta,0
oval,0
ovaltine,0
oven,2.0794415416798357
over,5.840641657373398
overall,0.6931471805599453
overalls,0.6931471805599453
overboard,0.6931471805599453
overcame,0
overcoat,0
overcooked,0
overdressed,0
overdue,0
overflow,0
overhead,0.6931471805599453
overheard,0
overjoyed,0
overlooking,0
overnight,0.6931471805599453
overwhelm,0
overworked,0
ow,2.4849066497880004
owe,0
owing,0
owl,4.859812404361672
owling,1.791759469228055
owls,0
own,4.110873864173311
owned,0
owner,1.6094379124341003
owners,0
ox,0.6931471805599453
pa,3.8501476017100584
pace,0
paced,1.0986122886681098
pacific,0
pack,2.70805020110221
package,1.791759469228055
packaged,0
packages,1.6094379124341003
packed,1.6094379124341003
packet,0
packing,0
pad,0.6931471805599453
padded,1.0986122886681098
paddle,1.3862943611198906
paddled,0
paddles,1.0986122886681098
paddling,0
pads,0.6931471805599453
page,3.6109179126442243
pages,2.70805020110221
pahs,0.6931471805599453
paid,1.9459101490553132
pail,3.1780538303479458
pails,0
pain,1.3862943611198906
pained,0
painful,0
pains,1.0986122886681098
paint,2.772588722239781
painted,1.6094379124341003
painter,0.6931471805599453
painters,1.791759469228055
painting,1.9459101490553132
paintings,1.3862943611198906
paints,1.791759469228055
pair,2.5649493574615367
pairs,1.6094379124341003
pajama,2.995732273553991
pajamas,2.5649493574615367
pajammy,1.3862943611198906
pajan,0.6931471805599453
pal,1.9459101490553132
palace,2.3978952727983707
pale,0.6931471805599453
palm,1.0986122886681098
palmer,0
pals,0
pamper,0
pan,1.791759469228055
pancake,2.1972245773362196
pancakes,1.0986122886681098
panda,2.302585092994046
pandy,0.6931471805599453
panes,0
panicked,0
pans,1.791759469228055
panted,1.0986122886681098
panting,0
pantloads,0
pantry,0.6931471805599453
pants,2.833213344056216
panza,0
paotze,2.1972245773362196
pap,0.6931471805599453
papa,4.110873864173311
papas,0
paper,3.713572066704308
paperweight,0.6931471805599453
papy,0
parade,2.302585092994046
paradise,0
parasol,0
parcheesi,0.6931471805599453
pardon,1.9459101490553132
parents,2.3978952727983707
paris,1.6094379124341003
park,2.995732273553991
parked,0.6931471805599453
parker,0.6931471805599453
parking,1.0986122886681098
parks,0
parlor,2.0794415416798357
parlour,0
parrot,1.6094379124341003
parsley,0
parson,0.6931471805599453
part,3.295836866004329
parted,0
partially,0
particular,0.6931471805599453
particularly,0.6931471805599453
parties,2.5649493574615367
parting,0
partly,0.6931471805599453
partner,1.0986122886681098
partners,0
partridge,0
parts,0.6931471805599453
party,4.219507705176107
pascal,3.9512437185814275
pass,2.5649493574615367
passage,0.6931471805599453
passages,0
passed,2.70805020110221
passenger,2.0794415416798357
passengers,2.4849066497880004
passes,1.0986122886681098
passing,1.0986122886681098
past,4.04305126783455
pasted,0
pastry,1.3862943611198906
pasture,1.3862943611198906
pat,3.1780538303479458
patch,2.0794415416798357
patched,1.0986122886681098
patches,0
patchy,0.6931471805599453
path,2.70805020110221
pathetic,1.6094379124341003
paths,0.6931471805599453
patience,0.6931471805599453
patient,1.791759469228055
patiently,1.0986122886681098
patpuppop,0
patricia,0
patrol,1.0986122886681098
patted,1.9459101490553132
pattered,0
pattering,0
pattern,0
patterns,0.6931471805599453
paul,3.1780538303479458
pause,0
paused,1.0986122886681098
pavement,0
paving,0
paw,3.713572066704308
pawberry,0
pawing,0.6931471805599453
pawns,0
paws,3.4011973816621555
pay,2.5649493574615367
paying,0.6931471805599453
pays,0.6931471805599453
pea,2.70805020110221
peace,1.0986122886681098
peaceable,0.6931471805599453
peaceful,0.6931471805599453
peacefully,1.0986122886681098
peach,2.0794415416798357
peacock,1.9459101490553132
peacocks,0
peak,0
peaks,0
peanut,3.044522437723423
peanuts,1.6094379124341003
pear,1.0986122886681098
peared,0
pearl,1.3862943611198906
pearls,0
pears,1.3862943611198906
peas,1.791759469228055
pease,1.9459101490553132
pebble,2.772588722239781
pebbles,1.3862943611198906
pecan,0
peck,1.6094379124341003
pect,0
peculiar,0
pedal,0.6931471805599453
pedaled,0
pedals,0.6931471805599453
peddler,1.9459101490553132
pedestrians,0
pedlar,0.6931471805599453
pee,0.6931471805599453
peek,1.0986122886681098
peeked,1.791759469228055
peeking,0
peeks,0.6931471805599453
peel,1.0986122886681098
peeled,0.6931471805599453
peelings,0
peep,3.58351893845611
peeped,0.6931471805599453
peeping,0.6931471805599453
peered,1.0986122886681098
peering,0
peggy,0
pegs,0
peking,0
pell,1.0986122886681098
pembo,2.3978952727983707
pen,1.3862943611198906
penalty,1.3862943611198906
pencil,2.5649493574615367
pencils,2.4849066497880004
pendix,0
pendleton,0.6931471805599453
penguin,3.044522437723423
penguins,0.6931471805599453
pennies,0
penny,3.332204510175204
people,4.700480365792417
pepper,1.791759469228055
peppermint,1.3862943611198906
peppers,1.791759469228055
percent,0
perch,0
perched,1.0986122886681098
percy,0
perfect,3.58351893845611
perfectly,2.3978952727983707
performance,0.6931471805599453
performers,0
perhaps,3.7376696182833684
peri,2.3978952727983707
period,0.6931471805599453
periods,0
perked,0.6931471805599453
perky,0.6931471805599453
permission,0
permitted,0
perplexed,0
perry,0
perseverance,0
persian,1.3862943611198906
persisted,2.70805020110221
person,3.1780538303479458
personal,1.0986122886681098
persons,1.791759469228055
pet,3.258096538021482
petals,1.0986122886681098
pete,3.4011973816621555
peter,4.143134726391533
petit,0
petite,0
pets,1.6094379124341003
petticoat,1.791759469228055
petticoats,0.6931471805599453
phase,0
phew,0
philip,1.791759469228055
phoebe,1.3862943611198906
phone,2.5649493574615367
phoned,0
phones,0
phonograph,0
photograph,0
photographer,0
photos,0
physician,0
piano,2.772588722239781
picadores,1.0986122886681098
piccadilly,0
pick,3.6375861597263857
picked,3.9512437185814275
picker,1.0986122886681098
picket,0.6931471805599453
pickety,0
picking,2.1972245773362196
pickle,2.8903717578961645
pickled,1.791759469228055
picklepuss,0
pickles,4.219507705176107
picks,1.0986122886681098
pickup,0.6931471805599453
picnic,3.4339872044851463
picnics,1.0986122886681098
picture,3.4657359027997265
pictures,2.772588722239781
pie,3.871201010907891
piece,3.258096538021482
pieces,2.3978952727983707
pied,0
pieman,1.3862943611198906
pies,1.0986122886681098
pig,4.174387269895637
pigeon,2.1972245773362196
pigeons,1.3862943611198906
piggledy,0
piggy,1.0986122886681098
piggyback,0
piglet,5.3981627015177525
piglets,1.6094379124341003
pigs,2.9444389791664403
pile,2.4849066497880004
piled,2.1972245773362196
pileup,0
pill,0
pillars,0
pillow,1.9459101490553132
pillowcases,0.6931471805599453
pillows,1.0986122886681098
pills,0
pilot,1.3862943611198906
piloted,0
pilsner,0
pin,2.0794415416798357
pinch,0.6931471805599453
pincushion,0
pine,2.3978952727983707
pineapple,0
pines,0
pinheaded,0
pink,3.5553480614894135
pinkalicious,1.9459101490553132
pinkatastic,0
pinker,0.6931471805599453
pinkerrific,0
pinkish,0
pinning,0
pinocchio,0.6931471805599453
pins,1.6094379124341003
pint,0.6931471805599453
pious,0
pip,3.258096538021482
pipe,2.0794415416798357
piped,0.6931471805599453
pipelayer,0.6931471805599453
piper,2.4849066497880004
pipes,1.3862943611198906
piping,0.6931471805599453
pippen,1.0986122886681098
pirate,2.3978952727983707
pirates,0
pirouette,0
pirouetting,0
pish,0.6931471805599453
pistachio,0
pit,2.3978952727983707
pitched,0
pitcher,1.0986122886681098
pitching,0
pits,1.6094379124341003
pitt,1.6094379124341003
pitter,0
pittsburgh,0
pitty,0
pity,1.6094379124341003
pixie,0
pizza,1.6094379124341003
pj,0
plã,0
place,4.736198448394496
placed,2.1972245773362196
places,3.4011973816621555
placing,0
plaggle,0
plaidest,0
plain,2.833213344056216
plainly,1.791759469228055
plains,0.6931471805599453
plan,3.1354942159291497
plane,2.3978952727983707
planes,1.3862943611198906
planet,1.3862943611198906
plank,0.6931471805599453
planked,0
planned,1.0986122886681098
planning,0.6931471805599453
plans,1.3862943611198906
plant,1.791759469228055
planted,2.1972245773362196
planting,1.0986122886681098
plants,2.0794415416798357
plaster,1.0986122886681098
plastic,1.9459101490553132
plate,2.995732273553991
plateful,0
plates,1.9459101490553132
platform,0.6931471805599453
platinum,0
platter,0
play,4.897839799950911
played,3.4339872044851463
player,0.6931471805599453
players,0
playfellows,0
playful,0
playfully,0
playground,1.3862943611198906
playin,1.0986122886681098
playing,3.6375861597263857
playmates,0
plays,0.6931471805599453
playthings,0
playtime,0
plaza,1.3862943611198906
plazas,0
plead,0
pleaded,0.6931471805599453
pleasant,0
please,4.927253685157205
pleased,2.0794415416798357
pleasing,0
pleasure,0.6931471805599453
pleat,0
pledge,0
plenty,2.5649493574615367
ples,0
plez,0
pliers,0.6931471805599453
plodding,0
plop,1.0986122886681098
ploughs,0
plow,1.791759469228055
plowed,2.0794415416798357
plowing,0
plows,1.3862943611198906
pluck,1.3862943611198906
plucked,1.3862943611198906
plug,0.6931471805599453
plugged,0.6931471805599453
plugs,0
plum,2.3978952727983707
plumage,0
plumber,0.6931471805599453
plump,1.791759469228055
plums,1.0986122886681098
plunged,1.0986122886681098
plunger,0
plunk,0
plus,0
po,4.1588830833596715
poach,0
poached,2.0794415416798357
pocket,3.5553480614894135
pocketful,0
pockets,2.0794415416798357
poem,2.995732273553991
