isbn,title,publisher,published_date,publisher_desription,n_pages,category,mean_rating,num_ratings,sale_country,access_country,cover_thumbnail_url,preview_url,title_us
9.78E+12,Kay Thompson's Eloise,Simon & Schuster Children's Publishing,1983,"Six-year-old Eloise lives with her mother and her English nanny at the Plaza Hotel, where she finds many opportunities to indulge in mischief",65,Juvenile Fiction,4,36,US,US,http://books.google.com/books/content?id=T3JWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=T3JWAAAAYAAJ&dq=isbn:9780671223502&hl=&cd=1&source=gbs_api,eloise
9.78E+12,Frog and Toad Are Friends,Harper Collins,10/3/79,"From writing letters to going swimming, telling stories to finding lost buttons, Frog and Toad are always there for each other_Êîjust as best friends should be.",64,Juvenile Fiction,4.5,7,US,US,http://books.google.com/books/content?id=dtyVtv8JHXwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=dtyVtv8JHXwC&dq=isbn:9780064440202&hl=&cd=1&source=gbs_api,frog and toad
9.78E+12,From Head to Toe Board Book,Harper Collins,3/27/99,"What does an elephant do? It stomps its foot. Can you? From the creator of such beloved classics as The Grouchy Ladybug and The Mixed-Up Chameleon comes this interactive story that invites kids to imitate animal movements. Watching giraffes bend their necks or monkeys wave their arms is fun, but nothing could be better than joining in. From their heads down to their toes, kids will be wriggling, jiggling, and giggling as they try to keep up with these animals!Alligators wiggle, elephants stop, gorillas thump, and giraffes bend. Can you do it? _ÊÑ I can do it!_Ê_ is the confidence-building message of this fun-filled interactive picture book. A variety of familiar animals invite young children to copy their antics, and as they play, they will learn such important skills as careful listening, focusing attention, and following instructions. Just as alphabet books introduce the very young child to letters and simple words, From Head to Toe introduces the basic body parts and simple body movements. And in the same way that children progress from understanding simple words to reading and writing sentences and stories, so they will progress from simple body movements to dancing, gymnastics, and other sports and activities, with confidence and pleasure. Eric Carle's colorful collages have delighted children for more than a generation. Each book provides hours of fun while encouraging them to stretch their imaginations. His matchless words and illustrations now send out a new challenge: Are you ready? Here we go! Move yourself From Head to Toe. A Main Selection of the Children_Ê_s Book-of-the-Month Club",28,Juvenile Fiction,4,49,US,US,http://books.google.com/books/content?id=cLw2UqfAeDsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=cLw2UqfAeDsC&printsec=frontcover&dq=isbn:9780694013012&hl=&cd=1&source=gbs_api,from head to toe
9.78E+12,"Go, Dog, Go!",Random House Books for Young Readers,1961,"Different kinds of dogs drive cars, wear hats, run around in mazes, and even have wild parties in treetops.",64,Juvenile Fiction,4,51,US,US,http://books.google.com/books/content?id=mAi8oBp2mZ8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=mAi8oBp2mZ8C&dq=isbn:9780394800202&hl=&cd=1&source=gbs_api,"go, dog. go!"
9.78E+12,"Goodnight, Goodnight Construction Site",Chronicle Books,5/4/11,"The #1 New York Times bestseller As the sun sets behind the big construction site, all the hardworking trucks get ready to say goodnight. One by one, Crane Truck, Cement Mixer, Dump Truck, Bulldozer, and Excavator finish their work and lie down to rest_Êîso they'll be ready for another day of rough and tough construction play! With irresistible artwork by best-selling illustrator Tom Lichtenheld and sweet, rhyming text, this book will have truck lovers of all ages begging for more. Can't get enough of these tough trucks? The long-awaited sequel Mighty, Mighty, Construction Site is now available for preorder!",32,Juvenile Fiction,4,63,US,US,http://books.google.com/books/content?id=5ZcauwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=5ZcauwEACAAJ&dq=isbn:9780811877824&hl=&cd=1&source=gbs_api,"goodnight, goodnight, construction site"
9.78E+12,"Dr. Seuss's Happy Birthday, Baby!",Random House Books for Young Readers,2009,"""With Seussian stuff to touch, spin, and sniff. Based on and inspired by Dr. Seuss's Happy birthday to you!""--Cover.",10,Juvenile Fiction,4.5,4,US,US,http://books.google.com/books/content?id=rEE9rG1UdW4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=rEE9rG1UdW4C&printsec=frontcover&dq=isbn:9780375846212&hl=&cd=1&source=gbs_api,"happy birthday, baby!"
9.78E+12,Jamberry Board Book,Harper Collins,1/6/95,"Hatberry Shoeberry In my canoeberry Under the bridge And over the dam Looking for berries Berries for jam They're off...a boy and an endearing, rhyme-spouting bear, who squires him through a fantastic world of berries. And their adventure comes to a razzamatazz finale under a starberry sky. Children will want to feast again and again on Bruce Degen's exuberant, colorful pictures and his rollicking, berryful rhymes. A young boy and a bear joyously romp through the land of berries where there are raspberry rabbits and a brassberry band with elephants skating on strawberry jam!Bruce Degen's exuberant tale, with his equally energetic and vibrant illustrations, is now a quality board book.",34,Juvenile Fiction,4.5,16,US,US,http://books.google.com/books/content?id=pJkF8-r0kzMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=pJkF8-r0kzMC&printsec=frontcover&dq=isbn:9780694006519&hl=&cd=1&source=gbs_api,jamberry
9.78E+12,Lon Po Po,Penguin,1989,Three sisters staying home alone are endangered by a hungry wolf who is disguised as their grandmother.,32,Juvenile Fiction,4.5,8,US,US,http://books.google.com/books/content?id=m-gKDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=m-gKDAAAQBAJ&printsec=frontcover&dq=isbn:9780399216190&hl=&cd=1&source=gbs_api,lon po po: a red riding hood story from china
9.78E+12,Miss Nelson is Missing!,Houghton Mifflin Harcourt,1977,The arrival of a strict substitute convinces Miss Nelson's students that they must get their teacher back.,32,Juvenile Fiction,4,66,US,US,http://books.google.com/books/content?id=RE96I7BFGcwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=RE96I7BFGcwC&printsec=frontcover&dq=isbn:9780395401460&hl=&cd=1&source=gbs_api,miss nelson is missing
9.78E+12,Numbers Colors Shapes,Macmillan,5/10/11,"Labeled pictures introduce words for items and concepts grouped into sections for numbers, colors, and shapes. On board pages.",26,Juvenile Nonfiction,3,1,US,US,http://books.google.com/books/content?id=P0RrAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=P0RrAwAAQBAJ&printsec=frontcover&dq=isbn:9780312510817&hl=&cd=1&source=gbs_api,"numbers, colors, shapes"
9.78E+12,Oh My Oh My Oh Dinosaurs!,Workman Publishing,1993,Dinosaurs engage in such activities as sunbathing and creating art. On board pages with a die-cut cover.,20,Juvenile Fiction,4,8,US,US,http://books.google.com/books/content?id=5bdRCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=5bdRCwAAQBAJ&printsec=frontcover&dq=isbn:9781563054419&hl=&cd=1&source=gbs_api,oh my oh my oh my dinosaurs!
9.78E+12,"Oh, the Places You'll Go!",Random House Books for Young Readers,1990,"Filled with wit, wisdom and insight, Dr. Seuss humourously considers the ups and downs of life. Grades K-3 and older.",48,Juvenile Fiction,4.5,70,US,US,http://books.google.com/books/content?id=7vY2uQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=7vY2uQEACAAJ&dq=isbn:9780679805274&hl=&cd=1&source=gbs_api,"oh, the places you'll go"
9.78E+12,"Oh, the things you can thinks!",Random House Books for Young Readers,1975,"Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop, "" ""Fox in Socks, "" and ""Green Eggs and Ham."" Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By, "" by Mike McClintock, and ""Put Me in the Zoo, "" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.",41,Juvenile Fiction,4,23,US,US,http://books.google.com/books/content?id=C5kvSifStIIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=C5kvSifStIIC&printsec=frontcover&dq=isbn:9780394831299&hl=&cd=1&source=gbs_api,"oh, the thinks you can think!"
9.78E+12,"One Fish, Two Fish, Red Fish, Blue Fish",Random House Books for Young Readers,1988,"Illus. in full color. A ""fabulous book of easy words, exciting pictures and inviting rhythm.""--""Elementary English.",62,Juvenile Fiction,4,89,US,US,http://books.google.com/books/content?id=AdqjCxxY69MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=AdqjCxxY69MC&printsec=frontcover&dq=isbn:9780394800134&hl=&cd=1&source=gbs_api,one fish two fish red fish blue fish
9.78E+12,Pete the Cat: The Wheels on the Bus Board Book,HarperFestival,6/23/15,"Join Pete the Cat and his pals in New York Times bestselling author James Dean_Ê_s Pete the Cat: The Wheels on the Bus as they head to school in this groovy version of _Ê_The Wheels on the Bus_Êù_Êînow in board book format, perfect for little hands!",32,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=ConDoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=ConDoQEACAAJ&dq=isbn:9780062358523&hl=&cd=1&source=gbs_api,pete the cat: the wheels on the bus
9.78E+12,Puppy Birthday to You!,Golden Books,2015,"""Based on the screenplay 'Pups turn on the lights' by Scott Albert.""",24,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=0BbBDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=0BbBDAAAQBAJ&printsec=frontcover&dq=isbn:9780553522778&hl=&cd=1&source=gbs_api,puppy birthday to you! (paw patrol)
9.78E+12,She Persisted,Penguin,2017,"""A nonfiction picture book compilation of the stories of 13 American women who persisted in overcoming obstacles and changing the world""--Provided by publisher.",32,JUVENILE NONFICTION,5,1,US,US,http://books.google.com/books/content?id=8EoxDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=8EoxDwAAQBAJ&printsec=frontcover&dq=isbn:9781524741723&hl=&cd=1&source=gbs_api,she persisted: 13 american women who changed the world
9.78E+12,Spaghetti in a Hot Dog Bun,Maria Dismondy Incorporated,2008-08,"Even though she is teased by a boy at school for being different, Lucy has the courage to be herself and comes to the boy's aid when he is in need of help.",32,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=uJcNKQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=uJcNKQEACAAJ&dq=isbn:9780615473932&hl=&cd=1&source=gbs_api,spaghetti in a hot dog bun: having the courage to be who you are
9.78E+12,The Going-To-Bed Book,Little Simon,11/30/82,"Getting ready for sleep is tons of fun in this special anniversary edition of a Sandra Boynton classic. The sun has set not long ago. Now everybody goes below to take a bath in one big tub with soap all over_ÊîSCRUB SCRUB SCRUB! This classic bedtime story is just right for winding down the day as a joyful, silly group of animals scrub scrub scrub in the tub, brush and brush and brush their teeth, and finally rock and rock and rock to sleep. This anniversary edition has an enlarged trim size and metallic ink on the cover, making this Boynton classic even more special.",14,Juvenile Fiction,5,1,US,US,http://books.google.com/books/content?id=oe8CAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=oe8CAAAACAAJ&dq=isbn:9780671449025&hl=&cd=1&source=gbs_api,the going to bed book
9.78E+12,The True Story of the 3 Little Pigs,Penguin,1996,The wolf gives his own outlandish version of what really happened when he tangled with the three little pigs.,32,Comics & Graphic Novels,4.5,4,US,US,http://books.google.com/books/content?id=pIouDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=pIouDwAAQBAJ&printsec=frontcover&dq=isbn:9780140544510&hl=&cd=1&source=gbs_api,the true story of the 3 little pigs!
9.78E+12,"Go, Train, Go!",Random House Books for Young Readers,2006-01,Easy-to-read text tells how cautious Thomas gives a ride to a judge who is in a big hurry to get to a train show. On board pages.,24,Juvenile Fiction,4.5,32,US,US,http://books.google.com/books/content?id=DyjhAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=DyjhAAAACAAJ&dq=isbn:9780375834615&hl=&cd=1&source=gbs_api,"thomas and friends: go, train, go!"
9.78E+12,Thomas the Tank Engine: The Very First Stories (Thomas & Friends),Random House Books for Young Readers,7/28/15,"With the first four tales ever written about Thomas the Tank Engine and illustrated with the art from the original book, this hardcover storybook is a must-have for every Thomas & Friends fan! First published in 1946, the stories launched Thomas firmly into the hearts of countless train-loving little boys and their families, where he has remained ever since. This beautifully designed new version of timeless favorite tales makes it a classic for today, tomorrow, and always!",40,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=26T4oQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=26T4oQEACAAJ&dq=isbn:9780553523355&hl=&cd=1&source=gbs_api,thomas the tank engine: the very first stories
9.78E+12,Triangle,Candlewick Press,2017,"""Meet Triangle. He is going to play a sneaky trick on his friend, Square. Or so Triangle thinks.""--Provided by publisher.",48,Juvenile Fiction,3,6,US,US,http://books.google.com/books/content?id=YfVMDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=YfVMDgAAQBAJ&printsec=frontcover&dq=isbn:9780763696030&hl=&cd=1&source=gbs_api,triangle (shape trilogy)
9.78E+12,We're Going on a Bear Hunt,NA,2014-01,"This is an appealing big-format paperback version of the 1989 Smarties Book Prize winner. Beautifully written and illustrated, the favourite children's rhyme is ideal for sharing with groups of children or perfect as a bedtime story.",36,Adventure stories,4,59,US,US,http://books.google.com/books/content?id=vCD1ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=vCD1ngEACAAJ&dq=isbn:9781406352962&hl=&cd=1&source=gbs_api,we're going on a bear hunt
9.78E+12,Welcome Little One,Sourcebooks Jabberwocky,12/26/15,"This interactive book celebrates the miracle of babies. Ideal for cozy laptime reading, the soothing text is paired with such engaging elements as touch-and-feels, pull-tabs, lift-the-flaps, pop-ups, and a musical sound chip. Full color.",24,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=nyoCswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=nyoCswEACAAJ&dq=isbn:9781492632641&hl=&cd=1&source=gbs_api,welcome little one
9.78E+12,Where Is Baby's Belly Button?,NA,9/1/00,"This sturdy lift-the-flap book reveals baby's belly button, feet, hands, and more to young readers. Ideal for parents to share with their children. Full color. (Baby/Preschool)",14,Juvenile Nonfiction,4,11,US,US,http://books.google.com/books/content?id=NsEBnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=NsEBnwEACAAJ&dq=isbn:9780689835605&hl=&cd=1&source=gbs_api,where is baby's belly button
9.78E+12,Wherever You Are,Feiwel & Friends,10/30/12,". . . I wanted you more than you'll ever know, so I sent love to follow wherever you go. . . . Love is the greatest gift we have to give our children. It's the one thing they can carry with them each and every day. If love could take shape it might look something like these heartfelt words and images from the inimitable Nancy Tillman. Here is a book to share with your loved ones, no matter how near or far, young or old, they are.",32,Juvenile Fiction,4.5,17,US,US,http://books.google.com/books/content?id=gzaYuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=gzaYuQAACAAJ&dq=isbn:9781250017970&hl=&cd=1&source=gbs_api,wherever you are my love will find you
9.78E+12,Winnie-the-Pooh,Dutton Childrens Books,2006,"Presents the adventures of Christopher Robin and his friends, in which Pooh Bear uses a balloon to get honey, Piglet meets a Heffalump, and Eeyore has a birthday.",147,Juvenile Fiction,4.5,97,US,US,http://books.google.com/books/content?id=Z5KkNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=Z5KkNAEACAAJ&dq=isbn:9780525477686&hl=&cd=1&source=gbs_api,winnie the pooh
9.78E+12,A Bad Case of Stripes,Scholastic,6/1/04,"In order to ensure her popularity, Camilla Cream always does what is expected, until the day arrives when she no longer recognizes herself.",32,Juvenile Fiction,4,109,US,US,http://books.google.com/books/content?id=aPn1GgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=aPn1GgAACAAJ&dq=isbn:9780439598385&hl=&cd=1&source=gbs_api,a bad case of stripes
9.78E+12,A Sick Day for Amos McGee,Allen & Unwin,2010,"Friends come in all shapes and sizes, and for Amos McGee, in all species too! A delightful story about friendship. Winner of the Caldecott Medal in 2011.",32,Children's stories,4,103,US,US,http://books.google.com/books/content?id=LzjPOea_n50C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=LzjPOea_n50C&dq=isbn:9781742377797&hl=&cd=1&source=gbs_api,a sick day for amos mcgee
9.78E+12,Amelia Bedelia,Harper Collins,8/30/92,"Amelia Bedelia, the housekeeper with a literal mind, merrily upsets the household when she ""dresses"" the chicken and ""trims"" the steak with ribbons and lace.",64,Juvenile Fiction,4,72,US,US,http://books.google.com/books/content?id=o51fpYTBLYkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=o51fpYTBLYkC&printsec=frontcover&dq=isbn:9780064441551&hl=&cd=1&source=gbs_api,amelia bedelia
9.78E+12,Are You a Cow?,NA,5/1/12,A chicken asks who the reader is while listing different types of animals and ruling each one out as the reader's identity. On board pages.,16,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=NCIJngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=NCIJngEACAAJ&dq=isbn:9781442417335&hl=&cd=1&source=gbs_api,are you a cow?
9.78E+12,Are You My Mother?,Random House Books for Young Readers,1960,"Never having seen his mother, a baby bird makes humorous mistakes trying to find her.",64,Juvenile Fiction,4,98,US,US,http://books.google.com/books/content?id=MkTGX_O8cAUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=MkTGX_O8cAUC&dq=isbn:9780394800189&hl=&cd=1&source=gbs_api,are you my mother?
9.78E+12,Arthur Writes a Story,"Little, Brown Books for Young Readers",9/1/98,"The class homework assignment is to write a story, and everyone seems to be writing about something interesting...except Arthur. Will he find something he cares to write about or will his story be a big mess?",32,Juvenile Fiction,4.5,3,US,US,http://books.google.com/books/content?id=pI2yDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=pI2yDAEACAAJ&dq=isbn:9780316111645&hl=&cd=1&source=gbs_api,arthur writes a story
9.78E+12,B is for Bear,Macmillan,3/6/07,"Rhyming text introduces letters of the alphabet, pairing each letter with a textured illustration of an object, action, or concept that begins with that letter. On board pages.",26,Juvenile Nonfiction,4.5,6,US,US,http://books.google.com/books/content?id=VMPaAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=VMPaAgAAQBAJ&printsec=frontcover&dq=isbn:9780312499181&hl=&cd=1&source=gbs_api,b is for bear
9.78E+12,Baby Beluga,New York : Crown Publishers,1997,Presents the illustrated text to the song about the little white whale who swims wild and free.,32,Juvenile Fiction,4,9,US,US,http://books.google.com/books/content?id=DOBI2tV2BNsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=DOBI2tV2BNsC&printsec=frontcover&dq=isbn:9780517709771&hl=&cd=1&source=gbs_api,baby beluga
9.78E+12,"Bark, George",Harper Collins,6/3/99,"""Bark, George,"" says George's mother, and George goes: ""Meow,"" which definitely isn't right, because George is a dog. And so is his mother, who repeats, ""Bark, George."" And George goes, ""Quack, quack."" What's going on with George? Find out in this hilarious new picture book from Jules Feiffer.",32,Juvenile Fiction,4,32,US,US,http://books.google.com/books/content?id=tqmFHagGMh0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=tqmFHagGMh0C&printsec=frontcover&dq=isbn:9780062051851&hl=&cd=1&source=gbs_api,"bark, george"
9.78E+12,Barnyard Dance!,Workman Publishing,1993,A bespectacled fiddle-playing cow and a pig twirling a sheep are featured in a barnyard dance. On board pages with a die-cut cover.,24,Juvenile Fiction,4.5,27,US,US,http://books.google.com/books/content?id=wLdRCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=wLdRCwAAQBAJ&printsec=frontcover&dq=isbn:9781563054426&hl=&cd=1&source=gbs_api,barnyard dance!
9.78E+12,Bear Snores On,Simon and Schuster,10/1/05,"In a cave in the woods, in his deep, dark lair, through the long, cold winter sleeps a great brown bear.",34,Juvenile Fiction,4.5,38,US,US,http://books.google.com/books/content?id=RVTGAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=RVTGAAAAQBAJ&printsec=frontcover&dq=isbn:9781416902720&hl=&cd=1&source=gbs_api,bear snores on
9.78E+12,Bear Wants More,Simon and Schuster,1/1/08,"When spring comes, Bear wakes up very hungry and is treated to great food by his friends. On board pages.",34,Juvenile Fiction,4,24,US,US,http://books.google.com/books/content?id=rEsyBS0wFK0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=rEsyBS0wFK0C&printsec=frontcover&dq=isbn:9781416949220&hl=&cd=1&source=gbs_api,bear wants more
9.78E+12,"Big Shark, Little Shark",Random House Books for Young Readers,2017,Can a hungry little shark catch a big shark?,32,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=ZcSiDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ZcSiDgAAQBAJ&printsec=frontcover&dq=isbn:9780399557286&hl=&cd=1&source=gbs_api,"big shark, little shark"
9.78E+12,"Blue Hat, Green Hat",Little Simon,10/11/84,"Three earnest animals and one misguided turkey learn colors and clothes in this Sandra Boynton classic. Serious silliness for all ages. Artist Sandra Boynton is back and better than ever with completely redrawn versions of her multi-million selling board books. These whimsical and hilarious books, featuring nontraditional texts and her famous animal characters, have been printed on thick board pages, and are sure to educate and entertain children of all ages.",14,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=EpBougEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=EpBougEACAAJ&dq=isbn:9780671493202&hl=&cd=1&source=gbs_api,"blue hat, green hat"
9.78E+12,Bread and Jam for Frances,Harper Collins,9/9/08,"Frances is a fussy eater. In fact, the only thing she likes is bread and jam. She won't touch her squishy soft-boiled egg. She trades away her chicken-salad sandwich at lunch. She turns up her nose at boring veal cutlets. Unless Mother can come up with a plan, Frances just might go on eating bread and jam forever!",48,Juvenile Fiction,4,26,US,US,http://books.google.com/books/content?id=QOCDaEHIsqgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=QOCDaEHIsqgC&printsec=frontcover&dq=isbn:9780060838003&hl=&cd=1&source=gbs_api,bread and jam for frances
9.78E+12,"Brown Bear, Brown Bear, What Do You See?",Macmillan,9/15/96,"Children see a variety of animals, each one a different color, and a teacher looking at them. On board pages.",26,Juvenile Fiction,4.5,51,US,US,http://books.google.com/books/content?id=xPLEOdPDQVYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=xPLEOdPDQVYC&printsec=frontcover&dq=isbn:9780805047905&hl=&cd=1&source=gbs_api,"brown bear, brown bear, what do you see?"
9.78E+12,Bunny Party,Puffin,2003,Max and his big sister Ruby disagree about which of their toys to invite to Grandma's birthday party.,32,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=u3UGAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=u3UGAAAACAAJ&dq=isbn:9780142501627&hl=&cd=1&source=gbs_api,bunny party
9.78E+12,But Not the Hippopotamus,Little Simon,11/30/82,"A shy hippo makes a big impact in this Sandra Boynton classic. Serious silliness for all ages. Artist Sandra Boynton is back and better than ever with completely redrawn versions of her multi-million selling board books. These whimsical and hilarious books, featuring nontraditional texts and her famous animal characters, have been printed on thick board pages, and are sure to educate and entertain children of all ages.",14,Juvenile Fiction,3,1,US,US,http://books.google.com/books/content?id=nC3JugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=nC3JugEACAAJ&dq=isbn:9780671449049&hl=&cd=1&source=gbs_api,but not the hippopotamus
9.78E+12,Caps for Sale,Harper Collins,9/4/87,"Caps for Sale is a timeless classic, in print for over fifty years, and beloved by generations of readers. This easy-to-read story about a peddler and a band of mischievous monkeys is filled with warmth, humor, and simplicity. Children will delight in following the peddlers efforts to outwit the monkeys in this new, enlarged, and redesigned edition, and will ask to read it again and again.",48,Juvenile Fiction,4.5,13,US,US,http://books.google.com/books/content?id=IabUaXNYjwUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=IabUaXNYjwUC&printsec=frontcover&dq=isbn:9780064431439&hl=&cd=1&source=gbs_api,caps for sale
9.78E+12,Charlie and the New Baby,HarperCollins,4/29/14,"Ree Drummond, The Pioneer Woman and #1 New York Times bestselling author of Charlie the Ranch Dog, and her lovable hound are back in Charlie and the New Baby. With expressive illustrations by Diane deGroat, a new delicious recipe from Ree Drummond, and the hilarious antics of Charlie, this picture book is a surefire hit! There's nothing that makes Charlie's soul rejoice more than naps and bacon. But when his daily routine of eating and sleeping is interrupted by a new baby calf, Abigail, Charlie is not happy! Things go from bad to worse when Charlie sees everyone rubbing Abigail's belly_Êîinstead of his; feeding her_Êîinstead of him; and tucking Abigail in at the end of the day_Êîin Charlie's bed. Will Charlie be able to adjust to the new addition?",40,Juvenile Fiction,5,1,US,US,http://books.google.com/books/content?id=jt-angEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=jt-angEACAAJ&dq=isbn:9780062297501&hl=&cd=1&source=gbs_api,charlie and the new baby
9.78E+12,Chicka Chicka Boom Boom,Little Simon,8/28/12,"The complete edition of the bestselling children_Ê_s favorite, Chicka Chicka Boom Boom, is now available as a Classic Board Book! A told B and B told C, _Ê_I_Ê_ll meet you at the top of the coconut tree._Êù When all the letters of the alphabet race one another up the coconut tree, will there be enough room? Of course there is always enough room for this rollicking alphabet chant that has been a children_Ê_s favorite for more than twenty years! Bill Martin Jr and John Archambault_Ê_s rhythmic text keeps the beat with Caldecott Honor illustrator Lois Ehlert_Ê_s bold, cheerful art. This winning combination has created a series of enduring Chicka Chicka favorites, and now, for the first time ever, the complete edition of the original Chicka Chicka Boom Boom story is available as a Classic Board Book. With sturdy pages and rounded corners, this portable edition of an irresistible alphabet romp will delight a new generation of young readers.",36,Juvenile Fiction,5,5,US,US,http://books.google.com/books/content?id=BIEHuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=BIEHuAAACAAJ&dq=isbn:9781442450707&hl=&cd=1&source=gbs_api,chicka chicka boom boom
